Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
267,Rashad McCants,SG,22,MIN,37,0,554,4,11.5,0.35,1.3,4.9,0.267,2.7,6.6,0.412,2.6,3.8,0.69,0.9,2.1,3.1,2.5,1.7,0.5,2.6,4.6,12
268,Chris McCray,SG,22,MIL,5,0,12,0,9,0,0,0,,0,9,0,0,0,,0,0,0,0,0,0,6,3,0
269,Antonio McDyess,PF,32,DET,82,3,1729,5.9,11.2,0.526,0,0,,5.9,11.2,0.526,2,2.9,0.691,3.4,6.9,10.3,1.5,1.3,1.4,1.6,5,13.8
270,Ivan McFarlin,PF,24,PHI,11,0,41,4.4,11.4,0.385,0,0.9,0,4.4,10.5,0.417,4.4,6.1,0.714,6.1,3.5,9.7,0.9,0,0,0.9,7,13.2
271,Tracy McGrady*,SG,27,HOU,71,71,2539,9,21,0.431,1.8,5.4,0.331,7.3,15.6,0.466,4.9,6.9,0.707,0.8,4.6,5.4,6.5,1.3,0.5,3,1.9,24.8
272,Jeff McInnis,PG,32,CHA,38,3,702,3.6,9.3,0.392,0.1,0.4,0.125,3.6,8.9,0.405,1.1,1.6,0.688,0.7,2.5,3.2,6.4,0.7,0,2.2,3.7,8.5
273,Aaron McKie,SF,34,LAL,10,0,131,3,4.7,0.647,0,0,,3,4.7,0.647,0,0,,0.3,4.7,4.9,3.6,1.1,0,2.2,3.8,6
274,Keith McLeod,PG,27,TOT,48,9,718,3.7,9.4,0.388,0.8,2.3,0.356,2.9,7.2,0.399,3.5,3.9,0.885,0.2,2,2.2,4.5,1.2,0.3,2.3,2.6,11.6
275,Stanislav Medvedenko,C,27,ATL,14,0,81,5.3,12.9,0.414,0.4,0.9,0.5,4.9,12,0.407,7.6,8.9,0.85,1.8,4.4,6.2,0.9,0,0.9,2.2,7.1,18.7
276,Pops Mensah-Bonsu,PF,23,DAL,12,0,71,5.6,8.6,0.647,0,0,,5.6,8.6,0.647,3.5,9.1,0.389,4.6,6.1,10.6,0,0.5,0,4.6,4.1,14.7
277,C.J. Miles,SG,19,UTA,37,13,373,3.9,11.2,0.345,0.7,3.1,0.219,3.2,8.1,0.393,1.4,2.2,0.609,1.1,2.3,3.4,2.4,1.1,0.4,2.7,5.8,9.7
278,Darko Miličić,PF,21,ORL,80,16,1913,4.7,10.3,0.454,0,0,0,4.7,10.3,0.455,2.7,4.3,0.613,2.7,5.5,8.2,1.7,0.8,2.6,2.3,4.1,12
279,Andre Miller,PG,30,TOT,80,79,2966,5.1,11,0.466,0.1,0.4,0.143,5.1,10.6,0.479,2.7,3.4,0.784,1.2,3.1,4.3,7.6,1.3,0.1,2.7,2.2,13
280,Brad Miller,C,30,SAC,63,56,1783,4.5,10,0.453,0.1,0.7,0.152,4.4,9.3,0.475,2.3,3,0.772,1.6,6.5,8.1,4.5,0.8,0.8,2.2,3.1,11.5
281,Mike Miller,SG,26,MEM,70,69,2740,6.1,13.3,0.46,2.7,6.5,0.406,3.5,6.7,0.514,2.1,2.7,0.793,0.7,4.3,5,3.9,0.7,0.2,2.4,1.8,17
282,Paul Millsap,PF,21,UTA,82,1,1472,5.1,9.7,0.525,0,0.1,0.333,5.1,9.7,0.527,3.4,5.1,0.673,4.5,5.9,10.3,1.5,1.6,1.8,2.3,5.8,13.7
283,Yao Ming*,C,26,HOU,48,48,1624,9.4,18.2,0.516,0,0,0,9.4,18.1,0.518,7.9,9.2,0.862,2.2,7.8,10,2.1,0.4,2.1,3.7,3.5,26.6
284,Cuttino Mobley,SG,31,LAC,78,73,2841,4.9,11.2,0.44,1.3,3.1,0.411,3.6,8.1,0.451,2.5,3,0.837,0.7,2.7,3.4,2.5,1.2,0.3,1.8,2.4,13.6
285,Nazr Mohammed,C,29,DET,51,33,773,5.5,10.3,0.532,0,0,,5.5,10.3,0.532,2.3,3.8,0.61,4.1,6.5,10.7,0.4,1.3,1.9,2,6.2,13.3
286,Mikki Moore,C,31,NJN,79,55,2082,5.3,8.7,0.609,0,0,0,5.3,8.7,0.61,2.8,4.1,0.681,2.5,4.5,7,1.3,0.8,1,2,4.5,13.4
287,Randolph Morris,C,21,NYK,5,0,44,0.8,4.9,0.167,0,0,,0.8,4.9,0.167,1.6,4.9,0.333,0.8,6.5,7.4,0.8,1.6,0.8,1.6,3.3,3.3
288,Adam Morrison,PF,22,CHA,78,23,2326,5.5,14.6,0.376,1.3,4,0.337,4.1,10.6,0.391,1.9,2.6,0.71,0.8,2.7,3.6,2.5,0.4,0.1,2,2.8,14.2
289,Alonzo Mourning*,C,36,MIA,77,43,1572,5.5,9.7,0.56,0,0,,5.5,9.7,0.56,4.2,7.1,0.601,2.9,5.1,8,0.4,0.3,4.1,3,5,15.1
290,Troy Murphy,PF,26,TOT,68,48,1852,5.2,11.3,0.458,1.1,2.9,0.395,4,8.4,0.479,2.1,2.8,0.745,1.9,6.1,8,2.4,0.9,0.8,1.5,3.8,13.6
291,Ronald Murray,SG,27,DET,69,18,1477,4.3,10.7,0.404,0.6,2,0.289,3.7,8.7,0.431,2.1,2.9,0.725,0.6,2.1,2.8,4.6,1.2,0.3,2.2,2.3,11.3
292,Dikembe Mutombo*,C,40,HOU,75,33,1289,2.4,4.3,0.556,0,0,,2.4,4.3,0.556,1.7,2.4,0.69,4.6,9,13.6,0.4,0.6,2.1,1.1,4.4,6.4
293,Boštjan Nachbar,SF,26,NJN,76,1,1532,5.3,11.6,0.457,2.6,6.2,0.423,2.7,5.4,0.496,3.1,3.9,0.805,0.6,5.3,5.9,1.4,0.7,0.6,1.6,4.3,16.4
294,Eduardo Nájera,PF,30,DEN,75,36,1658,4.4,7.7,0.576,0,0.3,0.083,4.4,7.4,0.594,1.9,2.7,0.715,2.8,3.9,6.7,1.4,1.6,0.6,1.2,4.5,10.8
295,Steve Nash*,PG,32,PHO,76,76,2682,6.9,13,0.532,2.1,4.6,0.455,4.8,8.4,0.575,3,3.3,0.899,0.4,3.2,3.6,11.9,0.8,0.1,3.9,1.6,19
296,Jameer Nelson,PG,24,ORL,77,77,2331,5.8,13.5,0.43,1,3,0.335,4.8,10.5,0.457,2.8,3.4,0.828,0.8,2.9,3.6,5.1,1.1,0.1,2.8,3.5,15.4
297,Rasho Nesterović,C,30,TOR,80,73,1676,4.9,9,0.546,0,0,0,4.9,9,0.548,0.7,1.1,0.68,2.5,5.3,7.7,1.6,0.8,1.8,1.2,4.1,10.6
298,Ira Newble,SF,32,CLE,15,1,129,4.5,10.3,0.432,2.2,4.2,0.533,2.2,6.1,0.364,1.7,2.8,0.6,3.6,4.7,8.4,0.6,1.7,0,0.8,4.7,12.8
299,Andrés Nocioni,PF,27,CHI,53,31,1406,7,15,0.467,2,5.4,0.383,4.9,9.6,0.515,3.1,3.7,0.848,1.1,6.6,7.7,1.5,0.7,0.6,2.7,4.2,19.2
300,David Noel,PF,22,MIL,68,0,792,3,8,0.367,0.8,2.4,0.321,2.2,5.6,0.387,1.7,2,0.86,1.9,3.7,5.6,3,1.1,0.4,1.8,3.5,8.4
301,Steve Novak,SF,23,HOU,35,1,191,3.4,9.4,0.36,2.5,7.4,0.333,0.9,2.1,0.455,0.4,0.4,1,0.8,4.1,4.9,1.1,0.9,0,0.8,4,9.6
302,Dirk Nowitzki,PF,28,DAL,78,78,2820,8.6,17.1,0.502,0.9,2.2,0.416,7.7,14.9,0.515,6.4,7,0.904,1.6,7.3,8.8,3.4,0.7,0.8,2.1,2.2,24.5
303,Patrick O'Bryant,C,20,GSW,16,0,119,3,9.7,0.313,0,0,,3,9.7,0.313,3.3,5.1,0.647,2.1,4.2,6.4,2.7,1.8,2.4,2.4,7.9,9.4
304,Jermaine O'Neal,C,28,IND,69,69,2459,7.3,16.7,0.436,0,0.1,0,7.3,16.6,0.439,5,6.5,0.767,2.2,7.4,9.7,2.4,0.7,2.7,3,3.4,19.6
305,Shaquille O'Neal*,C,34,MIA,40,39,1135,9,15.2,0.591,0,0,,9,15.2,0.591,3.9,9.3,0.422,3.1,6.3,9.4,2.5,0.3,1.7,3,4.4,21.9
306,Fabricio Oberto,C,31,SAS,79,33,1365,4.2,7.4,0.562,0,0,,4.2,7.4,0.562,0.9,1.3,0.647,3.5,6.3,9.7,1.8,0.7,0.6,1.8,5.6,9.2
307,Lamar Odom,PF,27,LAL,56,56,2202,5.2,11.1,0.468,0.9,3,0.297,4.3,8.2,0.531,3.2,4.6,0.7,1.7,7.3,8.9,4.4,0.9,0.5,2.7,3,14.6
308,Emeka Okafor,C,24,CHA,67,65,2329,6.1,11.4,0.532,0,0,,6.1,11.4,0.532,2.7,4.6,0.593,4,7.7,11.7,1.2,0.9,2.7,1.7,3.2,14.9
309,Mehmet Okur,C,27,UTA,80,80,2664,6.6,14.3,0.462,1.7,4.5,0.384,4.9,9.8,0.498,4,5.2,0.765,2.2,5.7,7.8,2.1,0.5,0.5,1.7,3.5,19
310,Kevin Ollie,PG,34,PHI,53,23,919,3.2,7.3,0.433,0,0.1,0,3.2,7.2,0.438,1.4,1.8,0.822,0.3,2.6,2.9,5.1,0.8,0,1.8,3,7.8
311,Michael Olowokandi,C,31,BOS,24,0,234,2.9,7.1,0.413,0,0,,2.9,7.1,0.413,0.3,0.5,0.667,2.2,5.2,7.4,0.8,1.2,2,2.6,7.4,6.2
312,Bo Outlaw,PF,35,ORL,41,0,460,2.7,4,0.667,0,0,,2.7,4,0.667,1,1.7,0.591,3.7,4.6,8.3,1.3,1.3,0.5,1.6,4.5,6.3
313,Travis Outlaw,PF,22,POR,67,1,1532,5.8,13.3,0.434,0.2,0.9,0.27,5.5,12.5,0.445,3.4,4.3,0.79,1.5,3.6,5.1,1.2,1.4,1.7,1.6,3.5,15.2
314,Zaza Pachulia,C,22,ATL,72,47,2026,5.2,10.9,0.474,0,0,0,5.2,10.9,0.475,5.2,6.6,0.786,3.5,5.3,8.9,1.9,1.4,0.6,2.9,4.7,15.5
315,Scott Padgett,PF,30,TOT,31,0,231,2.5,8.7,0.286,1.2,5.1,0.242,1.2,3.6,0.348,0.9,2,0.462,2.5,5.9,8.4,1.2,0.8,0.5,1.4,5.5,7.2
316,Jannero Pargo,PG,27,NOK,82,7,1710,6,14.6,0.409,1.7,4.4,0.388,4.3,10.2,0.418,2.2,2.6,0.852,0.4,3.4,3.8,4.3,1.1,0.1,2.6,2.5,15.8
317,Anthony Parker,SG,31,TOR,73,73,2437,4.8,10.1,0.477,1.7,3.9,0.441,3.1,6.3,0.5,1.9,2.3,0.835,0.9,3.3,4.2,2.3,1.1,0.2,1,2,13.3
318,Smush Parker,PG,25,LAL,82,80,2457,5,11.5,0.436,1.6,4.4,0.365,3.4,7.1,0.479,1.7,2.6,0.646,0.7,2.4,3,3.3,1.7,0.1,2.2,3.1,13.3
319,Tony Parker,PG,24,SAS,77,77,2499,8.2,15.8,0.52,0.2,0.5,0.395,8,15.2,0.525,3.9,5,0.783,0.5,3.1,3.6,6.1,1.2,0.1,2.8,2,20.6
320,Ruben Patterson,SF,31,MIL,81,53,2508,6.8,12.4,0.548,0,0.3,0.158,6.8,12.2,0.557,3.5,5.4,0.641,2.7,3.6,6.3,3.3,1.6,0.4,2.9,3.3,17.1
321,Chris Paul,PG,21,NOK,64,64,2353,5.8,13.3,0.437,0.8,2.2,0.35,5.1,11.1,0.455,4.5,5.5,0.818,0.8,3.5,4.3,8.7,1.8,0,2.5,2.4,16.9
322,Sasha Pavlović,SG,23,CLE,67,28,1534,5.2,11.5,0.453,1.4,3.5,0.405,3.8,8,0.474,2.3,3,0.794,0.5,3.2,3.7,2.5,1.3,0.4,2.4,3.4,14.2
323,Gary Payton*,PG,38,MIA,68,28,1503,3.4,8.8,0.393,0.8,2.9,0.26,2.7,5.8,0.461,0.9,1.4,0.667,0.4,2.7,3.2,4.8,1,0.1,1.6,2.8,8.6
324,Kendrick Perkins,C,22,BOS,72,53,1576,3,6.1,0.491,0,0.1,0,3,6.1,0.496,1.4,2.3,0.6,2.6,5.9,8.5,2.1,0.5,2.2,2.6,4.9,7.4
325,Morris Peterson,SF,29,TOR,71,12,1515,5.3,12.3,0.429,2.5,7,0.359,2.8,5.3,0.523,2,2.9,0.683,0.8,4.9,5.6,1.1,1.1,0.3,1.3,3,15.1
326,Johan Petro,C,21,SEA,81,13,1510,5.4,10.4,0.516,0,0,,5.4,10.4,0.516,1.2,1.8,0.649,2.2,5.8,8,1.1,0.9,1.1,2,5.7,12
327,Eric Piatkowski,SG,36,PHO,11,0,73,4.4,12.3,0.36,3.5,8.9,0.389,1,3.5,0.286,1,1,1,1,3.5,4.4,2,0,0.5,2.5,3,13.3
328,Paul Pierce,SG,29,BOS,47,46,1740,7.7,17.6,0.439,2.2,5.7,0.389,5.5,11.9,0.463,6.6,8.3,0.796,0.8,4.9,5.7,4,1,0.3,3.1,2.5,24.3
329,Mickaël Piétrus,SF,24,GSW,72,38,1937,5.3,10.9,0.488,1.7,4.5,0.388,3.6,6.4,0.558,2.5,3.9,0.648,1.5,4.6,6.1,1.2,0.9,1,2,4.1,14.9
330,Kevinn Pinkney,PF,23,BOS,6,0,100,4.3,9.7,0.444,0.4,0.7,0.5,4,9,0.44,2.2,3.2,0.667,2.5,2.9,5.4,1.8,1.1,1.1,1.4,4.3,11.2
331,Scot Pollard,C,31,CLE,24,0,109,3.6,8.6,0.423,0,0,,3.6,8.6,0.423,0.7,1.3,0.5,5,5.3,10.2,1,1.3,0.3,1.3,8.9,7.9
332,James Posey,SF,30,MIA,71,19,1919,3.5,8.1,0.431,1.8,4.9,0.375,1.7,3.2,0.514,1.5,1.8,0.827,1.2,5.5,6.7,1.8,1.3,0.4,1,3.6,10.3
333,Vitaly Potapenko,C,31,SAC,3,0,13,0,11.1,0,0,0,,0,11.1,0,0,0,,0,5.5,5.5,0,0,0,5.5,8.3,0
334,Leon Powe,C,23,BOS,63,2,720,3.9,8.8,0.446,0,0.1,0,3.9,8.7,0.451,5.3,7.2,0.736,4.8,5.9,10.7,0.5,0.7,1.1,2.3,5.2,13.2
335,Josh Powell,PF,24,TOT,37,0,353,4.4,9.5,0.462,0,0,,4.4,9.5,0.462,3.1,4.3,0.714,2.4,6.5,9,2.1,0.5,1.2,3,6.2,11.8
336,Roger Powell,SF,24,UTA,3,0,13,0,8.3,0,0,2.8,0,0,5.5,0,5.5,5.5,1,8.3,0,8.3,0,0,0,8.3,5.5,5.5
337,Ronnie Price,PG,23,SAC,58,1,563,4.3,11,0.39,1.3,4.2,0.323,2.9,6.8,0.43,2.4,3.5,0.673,1,3.6,4.5,3.1,1.8,0.3,2.1,4.1,12.3
338,Tayshaun Prince,SF,26,DET,82,82,3001,5.5,12,0.46,1,2.5,0.386,4.5,9.4,0.48,2.1,2.7,0.768,1.7,3.4,5.1,2.7,0.6,0.7,1.2,1.4,14
339,Joel Przybilla,C,27,POR,43,43,701,1.9,4,0.474,0,0,,1.9,4,0.474,0.5,1.4,0.37,3,5.6,8.6,0.6,0.5,3.4,2.1,6.4,4.3
340,Chris Quinn,PG,23,MIA,42,1,408,4.2,11.6,0.366,1.8,5,0.351,2.5,6.5,0.378,2.2,3.3,0.676,0.5,2.1,2.6,5.7,1.3,0,1.9,2.8,12.4
341,Vladimir Radmanović,PF,26,LAL,55,15,986,4.9,11.5,0.424,1.5,4.3,0.339,3.4,7.2,0.475,1.9,2.7,0.726,1.9,4.6,6.6,2.4,0.9,0.7,2.5,4.6,13.2
342,Shavlik Randolph,PF,23,PHI,13,6,179,4.6,9.7,0.479,0,0,,4.6,9.7,0.479,2.4,4.4,0.545,3.8,7,10.9,0.8,1.4,2,1.8,4.6,11.7
343,Zach Randolph,PF,25,POR,68,67,2425,8.9,19.1,0.467,0.2,0.7,0.292,8.7,18.4,0.473,5.8,7.1,0.819,3,7.3,10.2,2.2,0.8,0.2,3.2,2.7,23.9
344,Theo Ratliff,C,33,BOS,2,2,44,0.8,2.5,0.333,0,0,,0.8,2.5,0.333,2.5,3.3,0.75,1.6,4.1,5.7,0,0.8,2.5,0.8,4.9,4.1
345,Allan Ray,SG,22,BOS,47,5,710,5.1,13.1,0.386,2.4,5.9,0.414,2.6,7.3,0.364,2.1,2.8,0.764,0.9,2.6,3.5,2.2,1,0.2,2.1,4.3,14.7
346,Michael Redd,SF,27,MIL,53,53,2036,8.4,18.1,0.465,2.1,5.4,0.382,6.4,12.7,0.501,6.1,7.4,0.829,0.7,2.7,3.5,2.2,1.1,0.2,2.2,1.4,25
347,J.J. Redick,PG,22,ORL,42,0,622,4.6,11.3,0.41,2.2,5.7,0.388,2.4,5.6,0.433,3.1,3.5,0.9,0.6,2.4,3,2.1,0.7,0,1.2,3,14.6
348,Justin Reed,PF,25,MIN,41,3,318,4.5,12.1,0.374,0,0,,4.5,12.1,0.374,2.9,3.4,0.867,1.7,3.5,5.2,1.9,0.6,0.3,2.5,5,12
349,Jared Reiner,C,24,MIL,27,2,244,2.2,6.3,0.349,0,0,,2.2,6.3,0.349,0.4,1.5,0.3,3.1,7.4,10.5,1.9,0.7,0.9,2.1,6.6,4.9
350,Jason Richardson,SG,26,GSW,51,49,1675,6.6,15.8,0.417,2.4,6.5,0.365,4.2,9.3,0.453,2,3,0.657,1.5,4,5.6,3.7,1.2,0.7,1.8,2.8,17.5
351,Jeremy Richardson,SG-SF,22,TOT,6,0,20,5.4,10.8,0.5,3.6,5.4,0.667,1.8,5.4,0.333,0,0,,1.8,1.8,3.6,0,1.8,0,1.8,3.6,14.4
352,Quentin Richardson,SF,26,NYK,49,47,1621,5.1,12.1,0.418,2.2,5.7,0.376,2.9,6.4,0.456,1.8,2.7,0.692,1.4,6.4,7.8,2.4,0.8,0.2,1.6,3,14.1
353,Luke Ridnour,PG,25,SEA,71,58,2091,5.2,12,0.433,0.8,2.4,0.353,4.3,9.6,0.453,2.2,2.7,0.805,0.5,2.3,2.8,6.3,1.4,0.3,2.7,3.1,13.4
354,Anthony Roberson,PG,23,GSW,20,1,227,7,16.5,0.423,3.3,8.7,0.382,3.6,7.8,0.469,0.3,0.5,0.667,0.3,3,3.3,1.6,1.9,0,2.1,4.3,17.6
355,Lawrence Roberts,PF,24,MEM,54,18,969,3.5,7.7,0.452,0,0.1,0,3.5,7.7,0.456,3.5,4.9,0.725,3.8,5.9,9.7,1.1,1.3,0.5,1.3,4.9,10.5
356,Bernard Robinson,SG-SF,26,TOT,31,0,278,2.5,8,0.306,0,0.3,0,2.5,7.8,0.317,3,3.5,0.852,1.3,4.9,6.2,2.5,2.2,0.3,2.1,4.1,7.9
357,Clifford Robinson,C,40,NJN,50,1,955,3.1,8.2,0.372,0.9,2.5,0.379,2.1,5.7,0.368,0.6,1.4,0.444,1.2,3.4,4.6,1.9,0.5,0.9,1.1,3.7,7.7
358,Nate Robinson,PG,22,NYK,64,5,1356,6,13.9,0.434,2.2,5.7,0.39,3.8,8.2,0.465,2.9,3.7,0.777,1.5,2.6,4,2.4,1.3,0.2,1.9,4.2,17.1
359,Sergio Rodríguez,PG,20,POR,67,1,862,4.2,10,0.423,1,3.5,0.282,3.2,6.4,0.5,0.9,1.1,0.808,0.8,3,3.8,9.1,1.5,0.1,3.2,3,10.3
360,Rajon Rondo,PG,20,BOS,78,25,1831,3.7,8.8,0.418,0.1,0.6,0.207,3.6,8.3,0.432,2.3,3.6,0.647,1.5,4.3,5.7,5.8,2.5,0.2,2.7,3.6,9.9
361,Jalen Rose,SF,34,PHO,29,0,246,5.6,12.6,0.442,3.1,6.9,0.447,2.5,5.7,0.436,1.6,1.8,0.917,0.4,2.9,3.4,2.3,0.7,0.3,1.3,3.2,15.8
362,Malik Rose,PF,32,NYK,65,2,810,3.3,8.3,0.398,0.1,0.4,0.25,3.2,7.9,0.404,1.9,2.3,0.808,2.1,5.7,7.8,2.9,1.2,0.4,2.9,5.3,8.5
363,Quinton Ross,SG,25,LAC,81,43,1700,3.7,8,0.467,0,0.2,0.2,3.7,7.8,0.474,1.4,1.8,0.782,1.3,2.8,4,1.8,1.5,0.7,0.7,3.8,9
364,Brandon Roy,SG,22,POR,57,55,2015,6.2,13.7,0.456,1,2.6,0.377,5.3,11.1,0.475,3.6,4.3,0.838,1,3.4,4.5,4.1,1.2,0.2,2.1,2.5,17.1
365,Michael Ruffin,PF,30,WAS,30,0,271,0.7,2.4,0.278,0,0,,0.7,2.4,0.278,0.9,2.5,0.368,4.6,3.6,8.2,0.8,0.8,1.1,1.6,5.7,2.3
366,John Salmons,SG,27,SAC,79,19,2135,4,8.7,0.456,0.7,1.9,0.357,3.3,6.8,0.484,2.7,3.4,0.779,0.8,3.7,4.5,4.3,1.2,0.5,2,3,11.3
367,Jamal Sampson,C,23,DEN,22,3,125,2.6,4,0.643,0,0.3,0,2.6,3.7,0.692,1.7,4,0.429,4.3,9.5,13.8,1.4,0.6,2,2.9,4.9,6.9
368,Brian Scalabrine,PF,28,BOS,54,17,1027,2.7,6.7,0.403,1.5,3.9,0.4,1.2,2.8,0.407,0.6,0.8,0.783,0.8,2.8,3.7,2.1,0.8,0.6,1.5,4.6,7.6
369,Luke Schenscher,C,24,POR,11,0,118,2.1,7,0.304,0,0,,2.1,7,0.304,1.5,2.1,0.714,3.1,4.6,7.6,0.3,0.6,1.2,1.2,7.6,5.8
370,Thabo Sefolosha,SG,22,CHI,71,4,868,4.5,10.6,0.426,0.6,1.7,0.357,3.9,8.9,0.439,1,1.9,0.511,1.5,4.9,6.3,2.5,1.4,0.5,2.5,4.1,10.6
371,Mouhamed Sene,C,20,SEA,28,3,169,3.8,10.4,0.367,0,0,,3.8,10.4,0.367,3.6,6.2,0.586,3.4,6.2,9.6,0,0.6,2.6,2.3,7,11.3
372,Wayne Simien,PF,23,MIA,8,0,93,3.5,8.9,0.391,0,0,,3.5,8.9,0.391,1.9,2.7,0.714,1.9,2.3,4.3,1.5,0.8,0,1.2,5,8.9
373,Cedric Simmons,PF,21,NOK,43,4,534,3.7,8.9,0.417,0,0,,3.7,8.9,0.417,1.1,2.2,0.485,3,4.2,7.2,0.8,0.5,1.6,1.5,5.1,8.5
374,James Singleton,PF,25,LAC,53,0,376,2.9,7.9,0.366,0.3,1.3,0.214,2.6,6.5,0.397,2.1,2.8,0.759,3.4,6.7,10.1,1.6,1.4,1.6,1.6,4.3,8.1
375,Brian Skinner,PF,30,MIL,67,44,1523,2.9,6,0.49,0,0,,2.9,6,0.49,1.1,1.9,0.582,2.5,6.6,9.1,1.4,0.4,1.5,1.8,4.6,6.9
376,Uroš Slokar,C,23,TOR,20,0,72,7,13,0.538,0.5,1,0.5,6.5,12,0.542,4.5,6.5,0.692,3.5,3.5,7,0.5,0.5,1,4.5,5.5,19
377,Craig Smith,PF,23,MIN,82,5,1537,5.8,10.8,0.531,0,0.1,0,5.8,10.7,0.538,2.7,4.4,0.624,3.5,6.3,9.7,1.1,1.2,0.4,1.7,5.2,14.2
378,J.R. Smith,SG,21,DEN,63,24,1471,7,15.8,0.441,3.6,9.3,0.39,3.3,6.4,0.515,2.5,3.1,0.81,0.7,2.8,3.5,2.2,1.2,0.2,2.1,3.6,20
379,Joe Smith,PF,31,TOT,65,11,1503,5.1,11.4,0.449,0,0.1,0,5.1,11.3,0.453,3,3.5,0.845,2.9,6.7,9.6,1.2,0.9,0.6,1.8,3.5,13.2
380,Josh Smith,SF,21,ATL,72,72,2647,5.9,13.5,0.439,0.5,2.1,0.25,5.4,11.4,0.473,3.6,5.3,0.693,2.2,6.2,8.4,3.2,1.4,2.8,3.1,3.3,16
381,Steven Smith,PF,23,PHI,8,0,28,2.6,10.3,0.25,0,0,,2.6,10.3,0.25,1.3,2.6,0.5,1.3,6.4,7.7,0,1.3,0,2.6,5.1,6.4
382,Eric Snow,PG,33,CLE,82,45,1929,2.5,6,0.417,0,0.1,0,2.5,6,0.422,1.3,2.1,0.637,0.7,2.9,3.5,6.2,1,0.3,2.1,3.5,6.4
383,Kirk Snyder,SF,23,HOU,39,1,563,4.2,9.3,0.452,0.7,2.8,0.25,3.5,6.5,0.539,3.1,4.8,0.653,1.1,4.2,5.3,2.5,0.7,0.8,1.7,3.3,12.3
384,Darius Songaila,PF,28,WAS,37,1,700,6.1,11.6,0.524,0,0.1,0,6.1,11.5,0.529,2.4,2.8,0.852,2.3,4.6,6.9,2,0.9,0.5,2.2,5.4,14.5
385,Pape Sow,C,25,TOR,7,0,34,3.2,9.5,0.333,0,0,,3.2,9.5,0.333,4.2,6.4,0.667,6.4,5.3,11.6,2.1,1.1,1.1,1.1,2.1,10.6
386,Vassilis Spanoulis,SG,24,HOU,31,0,272,3,9.5,0.319,0.7,3.8,0.172,2.4,5.7,0.419,4.5,5.6,0.81,0.7,2.3,2.9,3.7,0.9,0.1,3.8,4.4,11.3
387,Jerry Stackhouse,SF,32,DAL,67,8,1615,6.2,14.6,0.428,1.4,3.6,0.383,4.9,11,0.443,4.1,4.8,0.847,0.9,2.4,3.2,4.2,1.1,0.2,2.6,1.7,17.9
388,DeShawn Stevenson,SG,25,WAS,82,82,2419,5.2,11.2,0.461,1.1,2.7,0.404,4.1,8.5,0.479,2.3,3.2,0.704,0.8,2.4,3.2,3.2,1,0.3,1.8,2.3,13.7
389,Peja Stojaković,SF,29,NOK,13,13,425,7,16.6,0.423,2.9,7.1,0.405,4.2,9.5,0.438,2.6,3.2,0.816,0.9,3.6,4.6,0.9,0.7,0.3,1.6,2.5,19.6
390,Damon Stoudamire,PG,33,MEM,62,51,1501,4.1,10.5,0.391,1.4,4.2,0.337,2.7,6.3,0.427,1.6,2,0.795,0.7,2.6,3.3,7.2,1.1,0,2.4,2.3,11.2
391,Salim Stoudamire,SG,24,ATL,61,0,1034,6.2,14.8,0.416,1.9,5.4,0.361,4.2,9.4,0.448,2.1,2.4,0.897,0.2,2.4,2.6,2.1,0.7,0.1,1.9,3.1,16.4
392,Amar'e Stoudemire,C,24,PHO,82,78,2689,8.1,14.1,0.575,0,0,0,8.1,14.1,0.577,6.1,7.8,0.781,3,7.6,10.5,1.1,1,1.5,3.1,3.9,22.4
393,Mike Sweetney,C,24,CHI,48,0,385,5.4,12.5,0.433,0,0,,5.4,12.5,0.433,3.5,6.2,0.561,4.2,7,11.2,2.6,0.8,1,3.9,7.4,14.3
394,Stromile Swift,C,27,MEM,54,18,1029,5.6,12.1,0.465,0,0.2,0,5.6,11.9,0.472,3.4,4.7,0.724,3,5.8,8.7,0.6,1,2.2,2.4,5.1,14.7
395,Wally Szczerbiak,SF,29,BOS,32,19,900,6.4,15.5,0.415,1.8,4.2,0.415,4.7,11.3,0.415,4.5,5,0.897,0.6,3.3,3.9,2.2,0.7,0.1,2.2,2.6,19.2
396,Donell Taylor,SG,24,WAS,47,1,369,5.5,13.7,0.4,0.3,1.7,0.176,5.2,12,0.431,1.1,2,0.524,1.4,3.8,5.2,4.4,1.7,0.3,2.4,3.3,12.3
397,Maurice Taylor,PF,30,SAC,12,2,103,2.8,9.8,0.286,0,0,,2.8,9.8,0.286,2.8,4.5,0.615,3.5,6.3,9.8,1.7,1.4,0.3,2.1,5.6,8.4
398,Sebastian Telfair,PG,21,BOS,78,30,1578,4,10.8,0.371,0.8,2.9,0.289,3.2,7.9,0.402,2.1,2.5,0.818,0.4,2.1,2.5,5,1,0.3,2.2,3.8,10.9
399,Jason Terry,SG,29,DAL,81,80,2846,6.5,13.4,0.484,2,4.7,0.438,4.5,8.8,0.508,2,2.5,0.804,0.5,2.4,2.9,5.3,1,0.2,1.9,2.2,17.1
400,Etan Thomas,C,28,WAS,65,32,1246,4.6,8,0.574,0,0,,4.6,8,0.574,2.2,4,0.558,3.9,7,10.9,0.8,0.6,2.6,2.1,4.7,11.4
