Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
52,Eric Bledsoe,PG,26,PHO,31,31,1059,7.6,16.7,0.453,1.6,4.4,0.372,5.9,12.3,0.482,4.7,5.8,0.802,0.6,3.6,4.2,6.5,2.1,0.6,3.7,2.5,21.5
53,Bojan Bogdanovi_,SF,26,BRK,79,39,2115,5.5,12.7,0.433,2.2,5.8,0.382,3.3,7,0.474,1.9,2.2,0.833,0.6,3.7,4.3,1.7,0.5,0.1,2,2,15.1
54,Andrew Bogut,C,31,GSW,70,66,1451,4.3,6.9,0.627,0,0,1,4.3,6.9,0.626,0.6,1.2,0.48,3,9.2,12.2,4,0.8,2.8,2.1,5.5,9.3
55,Matt Bonner,C,35,SAS,30,2,206,5.1,10,0.509,2.6,5.9,0.441,2.4,4,0.609,0.5,0.7,0.75,0.5,4.2,4.7,1.6,1,0.2,0.5,2.8,13.3
56,Devin Booker,SG,19,PHO,76,51,2108,6.3,14.8,0.423,1.7,4.9,0.343,4.6,9.9,0.464,3.7,4.4,0.84,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9
57,Trevor Booker,PF,28,UTA,79,2,1632,4.2,8.6,0.49,0.3,0.9,0.293,3.9,7.7,0.513,1.6,2.3,0.67,3.7,6.3,10,1.9,1.3,0.9,1.8,3.7,10.2
58,Chris Bosh,PF,31,MIA,53,53,1778,7.2,15.5,0.467,1.6,4.5,0.365,5.6,11,0.508,4.3,5.4,0.795,1,6.9,7.9,2.6,0.7,0.7,1.6,2,20.4
59,Avery Bradley,SG,25,BOS,76,72,2536,6.5,14.5,0.447,2.1,5.8,0.361,4.4,8.7,0.505,1.4,1.7,0.78,0.7,2.4,3.1,2.2,1.7,0.3,1.5,2.3,16.4
60,Elton Brand,C,36,PHI,17,1,225,5,11.5,0.431,0,0.2,0,5,11.4,0.437,1.3,1.4,0.889,1.4,8.6,10.1,2.9,1.4,1.3,1.8,5.1,11.2
61,Corey Brewer,SF,29,HOU,82,12,1669,4.6,11.9,0.384,1.3,4.8,0.272,3.3,7.1,0.46,2.3,3,0.75,0.9,3.4,4.3,2.4,1.8,0.4,1.7,3.6,12.7
62,Aaron Brooks,PG,31,CHI,69,0,1108,6.1,15.2,0.401,2.1,6,0.357,4,9.2,0.43,1.6,2.1,0.766,0.7,2.6,3.3,5.8,1,0.3,2.7,4.3,16
63,Anthony Brown,SF,23,LAL,29,11,599,2.3,7.6,0.31,1.2,4.2,0.286,1.1,3.4,0.339,1,1.2,0.85,0.5,3.7,4.2,1.1,0.8,0.3,0.9,2,6.9
64,Lorenzo Brown,PG,25,PHO,8,0,61,4.7,14.8,0.32,0.6,4.7,0.125,4.1,10,0.412,1.8,2.4,0.75,0,4.1,4.1,6.5,1.8,0.6,5.3,2.4,11.8
65,Markel Brown,SG,24,BRK,62,6,982,4.7,11.8,0.394,1.4,4.4,0.314,3.3,7.4,0.443,2.6,3.4,0.755,0.8,3.6,4.5,3.3,1.4,0.5,2,3.4,13.3
66,Kobe Bryant*,SF,37,LAL,66,66,1863,7.7,21.5,0.358,2.6,9,0.285,5.1,12.5,0.41,4.5,5.4,0.826,0.8,4,4.8,3.6,1.2,0.3,2.5,2.2,22.4
67,Chase Budinger,SF,27,TOT,66,2,929,4,9.3,0.435,0.9,3.3,0.279,3.1,5.9,0.523,1.5,2.2,0.696,1.7,4.1,5.8,2.5,1.2,0.4,1.7,2.4,10.5
68,Reggie Bullock,SF,24,DET,37,0,429,3.6,8.2,0.439,1.8,4.4,0.415,1.8,3.8,0.467,1.2,1.3,0.933,1.2,4.5,5.7,2.3,0.8,0.2,0.7,2.4,10.2
69,Trey Burke,PG,23,UTA,64,0,1366,6.9,16.7,0.413,2.3,6.7,0.344,4.6,10,0.46,1.8,2.2,0.817,0.5,2.5,3,3.9,0.9,0.2,2.1,2.3,17.9
70,Alec Burks,SG,24,UTA,31,3,797,6.2,15.1,0.41,1.4,3.6,0.405,4.7,11.5,0.412,4.8,6.4,0.752,0.7,4.2,4.9,2.8,0.8,0.2,2.3,3.2,18.6
71,Caron Butler,SF,35,SAC,17,1,176,5.1,12.1,0.424,0.6,3.7,0.167,4.5,8.4,0.537,2,2.5,0.833,1,3.5,4.5,2,1.8,0.2,0.6,3.9,12.9
72,Jimmy Butler,SG,26,CHI,67,67,2474,6.8,15.1,0.454,0.9,3,0.312,5.9,12.1,0.489,5.7,6.9,0.832,1.1,4.1,5.2,4.7,1.6,0.6,1.9,1.8,20.4
73,Rasual Butler,SF,36,SAS,46,0,432,4.1,8.7,0.471,1.2,4.1,0.306,2.8,4.6,0.618,0.9,1.3,0.688,0.2,4.4,4.7,2,1.1,1.9,0.7,0.9,10.3
74,Bruno Caboclo,SF,20,TOR,6,1,43,0.8,10,0.083,0.8,5.9,0.143,0,4.2,0,0,0,,0.8,0.8,1.7,0.8,1.7,0.8,3.3,1.7,2.5
75,José Calderón,PG,34,NYK,72,72,2024,3.7,8.1,0.459,1.5,3.6,0.414,2.2,4.5,0.496,0.7,0.9,0.875,0.4,3.7,4.1,5.3,1.1,0.1,1.5,2.4,9.7
76,Kentavious Caldwell-Pope,SG,22,DET,76,76,2789,5.2,12.4,0.42,1.5,4.8,0.309,3.7,7.6,0.489,2.4,2.9,0.811,0.9,2.7,3.6,1.8,1.4,0.2,1.4,2.2,14.3
77,Isaiah Canaan,SG,24,PHI,77,39,1966,4.8,13.2,0.36,3.2,8.9,0.363,1.5,4.3,0.354,2.7,3.3,0.833,0.4,2.8,3.2,2.5,1,0.2,1.7,2.4,15.5
78,Clint Capela,C,21,HOU,77,35,1471,5.7,9.7,0.582,0,0,0,5.7,9.7,0.583,2,5.2,0.379,4.7,7.3,12.1,1.2,1.4,2.3,1.5,4.6,13.3
79,DeMarre Carroll,SF,29,TOR,26,22,786,4.8,12.4,0.389,2.1,5.4,0.39,2.7,7,0.388,1.4,2.3,0.6,1.4,4.2,5.6,1.2,2,0.3,1.3,2.9,13.1
80,Vince Carter,SG,39,MEM,60,3,1005,4.8,12.3,0.388,2.1,6.1,0.349,2.7,6.2,0.425,2.5,3,0.833,1.1,4.1,5.2,2,1.4,0.6,1.3,3.6,14.1
81,Michael Carter-Williams,PG,24,MIL,54,37,1649,5.5,12.1,0.452,0.3,1.2,0.273,5.2,10.9,0.472,2.3,3.5,0.654,1,5,6,6.1,1.7,0.9,3.3,3.5,13.6
82,Omri Casspi,PF,27,SAC,69,21,1880,5.7,11.9,0.481,2.1,5.2,0.409,3.6,6.7,0.537,2,3,0.648,1.1,6.7,7.9,1.8,1.1,0.3,1.8,2.9,15.6
83,Willie Cauley-Stein,C,22,SAC,66,39,1412,4.9,8.6,0.563,0,0.1,0,4.9,8.6,0.567,2.1,3.2,0.648,3.4,5.6,9,0.9,1.2,1.7,1.2,3.7,11.8
84,Mario Chalmers,PG,29,TOT,61,7,1373,4.8,11.6,0.41,1.2,3.9,0.309,3.6,7.7,0.461,5.7,6.9,0.832,0.6,3.5,4.1,6,2.3,0.3,2.9,4.7,16.5
85,Tyson Chandler,C,33,PHO,66,60,1618,4.1,7,0.583,0,0,0,4.1,7,0.585,2.4,3.8,0.62,3.9,8.9,12.8,1.4,0.8,1,2.1,3.2,10.5
86,Rakeem Christmas,PF,24,IND,1,0,6,12,12,1,0,0,,12,12,1,0,0,,6,0,6,0,0,0,0,6,24
87,Ian Clark,SG,24,GSW,66,1,578,5.5,12.6,0.441,1.9,5.2,0.357,3.7,7.3,0.5,1.7,2.1,0.824,0.8,3.4,4.2,4,1.1,0.8,2.7,3.6,14.7
88,Coty Clarke,SF,23,BOS,3,0,6,12,24,0.5,12,12,1,0,12,0,0,0,,0,6,6,0,0,0,6,0,36
89,Jordan Clarkson,SG,23,LAL,79,79,2552,6.7,15.5,0.433,1.6,4.5,0.347,5.1,11,0.468,2.3,2.9,0.804,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3
90,Norris Cole,PG,27,NOP,45,23,1198,5.9,14.5,0.405,1,3.1,0.324,4.9,11.5,0.427,1.6,2,0.8,0.3,4.2,4.5,5,1.1,0.2,2.3,3.1,14.3
91,Darren Collison,PG,28,SAC,74,15,2219,6.1,12.6,0.486,1.4,3.5,0.401,4.7,9.1,0.519,3.1,3.7,0.858,0.5,2.3,2.7,5.2,1.2,0.1,2.1,2.3,16.8
92,Nick Collison,PF,35,OKC,59,4,699,2.6,5.6,0.459,0,0.1,0,2.6,5.5,0.467,1.2,1.7,0.697,3.5,5.3,8.8,2.7,0.8,0.8,2.6,5.5,6.3
93,Mike Conley,PG,28,MEM,56,56,1761,6,14.2,0.422,1.6,4.4,0.363,4.4,9.8,0.449,3.9,4.7,0.834,0.5,2.8,3.4,7,1.4,0.3,1.7,2,17.5
94,Pat Connaughton,SG,23,POR,34,0,143,3.3,12.3,0.265,1.3,5.3,0.238,2,7,0.286,1.3,1.3,1,2.8,5.3,8.1,2.5,0.5,0,2.5,1.5,9.1
95,Chris Copeland,PF,31,MIL,24,1,156,3.9,11.8,0.333,2.3,8.3,0.278,1.6,3.5,0.467,1.4,1.6,0.857,0.2,2.1,2.3,2.5,0.5,0,1.4,3.9,11.5
96,Bryce Cotton,PG,23,TOT,8,0,39,3.7,9.2,0.4,0,2.8,0,3.7,6.5,0.571,0,0,,0,0,0,2.8,2.8,0,4.6,1.8,7.4
97,DeMarcus Cousins,C,25,SAC,65,65,2246,9.6,21.3,0.451,1.1,3.4,0.333,8.5,18,0.473,7.6,10.6,0.718,2.5,9.4,12,3.4,1.6,1.5,4,3.8,28
98,Robert Covington,SF,25,PHI,67,49,1903,5.2,13.5,0.385,3.2,9.1,0.353,2,4.4,0.452,2.6,3.3,0.791,1.2,6.7,7.9,1.8,2,0.8,2.7,4.4,16.2
99,Allen Crabbe,SG,23,POR,81,8,2105,5.3,11.6,0.459,1.9,4.9,0.393,3.4,6.7,0.506,1.7,1.9,0.867,0.5,3.2,3.7,1.7,1.1,0.3,1.1,3.3,14.2
100,Jamal Crawford,SG,35,LAC,79,5,2126,6.4,15.9,0.404,2,5.8,0.34,4.4,10.1,0.44,4.1,4.6,0.904,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19
101,Jae Crowder,SF,25,BOS,73,73,2308,5.6,12.7,0.443,1.9,5.7,0.336,3.7,7,0.529,3.1,3.7,0.82,1.1,4.7,5.8,2.1,2,0.5,1.3,3.1,16.2
102,Dante Cunningham,SF,28,NOP,80,46,1971,3.4,7.5,0.451,1,3.2,0.316,2.4,4.3,0.55,1,1.5,0.695,1,3.3,4.3,1.4,0.8,0.6,0.7,3.2,8.8
103,Jared Cunningham,SG,24,TOT,44,3,410,3.2,9.2,0.343,1.1,3.4,0.308,2.1,5.8,0.364,3.2,4.8,0.655,0.3,3.1,3.3,1.8,1.2,0.2,1.8,3.6,10.5
104,Seth Curry,PG,25,SAC,44,9,692,5.3,11.7,0.455,2.6,5.8,0.45,2.7,5.9,0.46,2.3,2.8,0.833,0.5,2.7,3.1,3.5,1.1,0.2,1.9,2.1,15.6
105,Stephen Curry,PG,27,GSW,79,79,2700,10.7,21.3,0.504,5.4,11.8,0.454,5.4,9.5,0.566,4.8,5.3,0.908,0.9,4.8,5.7,7,2.3,0.2,3.5,2.1,31.7
106,Troy Daniels,SG,24,CHO,43,0,476,6.7,14.1,0.476,4.5,9.2,0.484,2.3,4.9,0.462,0.4,0.7,0.556,0.5,3.8,4.3,1.6,0.8,0.2,1.8,3,18.3
107,Anthony Davis,C,22,NOP,61,61,2164,9.3,18.9,0.493,0.6,1.8,0.324,8.7,17.1,0.511,5.4,7.2,0.758,2.2,8.3,10.4,1.9,1.3,2.1,2,2.5,24.6
108,Ed Davis,PF,26,POR,81,0,1684,4.4,7.2,0.611,0,0,,4.4,7.2,0.611,2.4,4.4,0.559,4.8,8,12.8,1.9,1.2,1.5,1.4,4.3,11.2
109,Branden Dawson,PF,22,LAC,6,0,29,2.5,6.2,0.4,0,0,,2.5,6.2,0.4,1.2,1.2,1,2.5,2.5,5,0,0,1.2,0,2.5,6.2
110,Dewayne Dedmon,C,26,ORL,58,20,705,5.1,9,0.559,0,0,,5.1,9,0.559,2.9,3.9,0.75,3.4,8.2,11.6,0.7,1.1,2.3,1.6,5.6,13
111,Bryce Dejean-Jones,SG,23,NOP,14,11,279,3.6,8.9,0.406,1.5,4.1,0.375,2.1,4.8,0.432,1.4,2.7,0.524,1,5.2,6.2,1.9,1.3,0.3,1.4,2.2,10.2
112,Sam Dekker,PF,21,HOU,3,0,6,0,0,,0,0,,0,0,,0,0,,0,6,6,0,6,0,0,0,0
113,Matthew Dellavedova,PG,25,CLE,76,14,1867,4,9.9,0.405,1.9,4.6,0.41,2.1,5.2,0.401,1.1,1.3,0.864,0.6,2.5,3.1,6.5,0.8,0.2,2.2,3.4,11
114,Luol Deng,PF,30,MIA,74,73,2394,5.1,11.2,0.455,1.3,3.8,0.344,3.8,7.4,0.513,2.2,2.9,0.755,1.6,5,6.7,2.1,1.1,0.4,1.2,1.8,13.7
115,DeMar DeRozan,SG,26,TOR,78,78,2804,7.9,17.7,0.446,0.6,1.8,0.338,7.3,15.9,0.458,7.1,8.4,0.85,0.8,3.7,4.5,4,1,0.3,2.2,2.1,23.5
116,Boris Diaw,PF,33,SAS,76,4,1386,5.2,9.9,0.527,0.6,1.8,0.362,4.6,8.2,0.564,1.5,2,0.737,1.5,4.5,6.1,4.6,0.7,0.5,2.5,2.6,12.6
117,Gorgui Dieng,C,26,MIN,82,39,2220,5,9.4,0.532,0.1,0.3,0.3,4.9,9.1,0.54,3.3,4,0.827,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4
118,Spencer Dinwiddie,PG,22,DET,12,0,159,4.3,12.2,0.352,0.2,2.3,0.1,4.1,10,0.409,4.3,7.5,0.576,0.9,2.9,3.8,5,0.7,0,1.6,4.5,13.1
119,Toney Douglas,PG,29,NOP,61,18,1262,5.2,12.7,0.411,2.3,5.8,0.399,2.9,6.9,0.421,2.4,2.8,0.848,0.7,3.4,4.1,4.5,2,0.1,1.8,3.7,15.1
120,Goran Dragi_,PG,29,MIA,72,72,2363,6.4,13.3,0.477,1,3.1,0.312,5.4,10.2,0.527,1.8,2.5,0.727,0.8,3.4,4.2,6.4,1.1,0.3,2.8,2.9,15.5
121,Andre Drummond,C,22,DET,81,81,2666,7.5,14.3,0.521,0,0.1,0.333,7.4,14.2,0.522,2.8,7.9,0.355,5.3,10.8,16.2,0.9,1.6,1.5,2.1,3.3,17.7
122,Jared Dudley,PF,30,WAS,81,41,2098,4,8.4,0.478,1.7,4.1,0.42,2.3,4.3,0.534,1.2,1.7,0.735,0.9,4,4.9,2.9,1.3,0.3,1.4,3.3,10.9
123,Duje Dukan,SF,24,SAC,1,0,24,3,15,0.2,3,7.5,0.4,0,7.5,0,0,0,,3,3,6,1.5,1.5,0,0,3,9
124,Tim Duncan*,C,39,SAS,61,60,1536,5,10.3,0.488,0,0,0,5,10.3,0.49,2.2,3.1,0.702,2.7,7.8,10.5,3.8,1.1,1.8,2.1,2.9,12.2
125,Mike Dunleavy,SF,35,CHI,31,30,703,3.9,9.6,0.41,2,5.1,0.394,1.9,4.6,0.427,1.5,1.9,0.784,0.4,3.8,4.3,2,0.7,0.5,1.3,3.4,11.4
126,Kevin Durant,SF,27,OKC,72,72,2578,9.7,19.3,0.505,2.6,6.7,0.387,7.1,12.6,0.569,6.2,7,0.898,0.6,7.6,8.2,5,1,1.2,3.5,1.9,28.3
127,Cleanthony Early,SF,24,NYK,17,2,154,2.8,9.4,0.3,0.9,3.5,0.267,1.9,5.8,0.32,0.7,0.9,0.75,0.9,5.1,6.1,1.4,0.5,0.7,2.1,3.7,7.2
128,Jarell Eddie,SF,24,WAS,26,0,147,4.9,15.9,0.308,3.7,11.5,0.319,1.2,4.4,0.278,2,2,1,0.5,5.1,5.6,1.2,1.2,0.2,0.2,1.2,15.4
129,Wayne Ellington,SG,28,BRK,76,41,1615,4.9,12.5,0.389,2.1,6,0.358,2.7,6.5,0.416,1.2,1.4,0.857,0.4,3.4,3.9,1.9,1.1,0.1,1,1.8,13.1
130,Monta Ellis,SG,30,IND,81,81,2734,5.7,13.4,0.427,1.1,3.7,0.309,4.6,9.7,0.472,2.1,2.7,0.786,0.6,3,3.6,5,2,0.5,2.7,2.3,14.8
131,James Ennis,SF,25,TOT,22,5,329,5.9,12.4,0.478,2.8,6.3,0.448,3.1,6,0.509,2.7,3.7,0.735,2.3,2.3,4.6,2.3,1.8,0.5,2.1,3.1,17.4
132,Tyler Ennis,PG,21,MIL,46,7,654,4.6,10.3,0.449,0.7,2.1,0.333,3.9,8.1,0.48,1.4,1.9,0.735,0.7,3.4,4.1,5.2,1.4,0.1,2.5,3.5,11.3
