Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
42,Chauncey Billups,PG,31,DET,78,78,2522,5.6,12.5,0.448,2,4.9,0.401,3.7,7.6,0.479,5.7,6.2,0.918,0.6,2.4,3,7.6,1.4,0.2,2.3,1.9,18.9
43,Steve Blake,PG,27,POR,81,78,2424,3.9,9.5,0.408,1.8,4.4,0.406,2.1,5.1,0.409,0.7,1,0.766,0.5,2.4,2.9,6.1,0.8,0.1,1.7,2,10.3
44,Andray Blatche,PF,21,WAS,82,15,1675,5.5,11.5,0.474,0.1,0.3,0.231,5.4,11.2,0.48,2.3,3.3,0.695,3.5,5.6,9.1,2,1.1,2.5,2.4,5.5,13.3
45,Mark Blount,C,32,MIA,69,46,1542,5.6,12,0.462,0.4,1,0.386,5.2,11,0.469,2.1,3.2,0.638,1.6,4.5,6.1,1,0.8,0.8,1.6,3.1,13.6
46,Keith Bogans,SG,27,ORL,82,35,2198,3.9,9.6,0.41,2.4,6.7,0.362,1.5,2.9,0.52,1.3,1.8,0.736,0.7,3.7,4.4,1.7,1,0.2,0.9,2.7,11.6
47,Andrew Bogut,C,23,MIL,78,78,2720,6.2,12,0.511,0,0.1,0,6.2,12,0.515,2.5,4.3,0.587,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8
48,Matt Bonner,PF,27,SAS,68,3,853,5.1,12.3,0.416,1.9,5.8,0.336,3.2,6.5,0.487,1.6,1.9,0.864,2.2,5.9,8.1,1.4,0.6,0.7,1.6,4.7,13.8
49,Josh Boone,PF,23,NJN,70,53,1773,4.8,8.8,0.548,0,0,,4.8,8.8,0.548,2,4.4,0.456,3.9,6.4,10.3,1.1,0.7,1.2,1.4,3.1,11.7
50,Calvin Booth,C,31,PHI,31,0,204,1.6,4.8,0.333,0,0,,1.6,4.8,0.333,1.1,1.8,0.6,1.1,5.6,6.7,1.4,1.1,3.2,0.7,6.2,4.2
51,Carlos Boozer,PF,26,UTA,81,81,2827,9,16.5,0.547,0,0,0,9,16.5,0.547,3.7,5,0.738,2.5,8.2,10.7,3,1.3,0.5,2.7,3.7,21.8
52,Chris Bosh,C,23,TOR,67,67,2425,7.5,15.2,0.494,0.1,0.4,0.4,7.4,14.9,0.496,7,8.3,0.844,2.6,6.1,8.7,2.5,0.9,1,2.3,2.3,22.2
53,Bruce Bowen,SF,36,SAS,81,81,2448,2.6,6.3,0.407,1.3,3.2,0.419,1.2,3.1,0.394,0.7,1,0.652,0.5,3,3.4,1.3,0.8,0.3,0.7,2.6,7.1
54,Ryan Bowen,SF,32,NOH,53,4,660,2.7,5.5,0.49,0,0.1,0,2.7,5.4,0.495,0.9,1.6,0.552,3,2.5,5.5,1.4,1.7,0.6,0.8,4.2,6.2
55,Earl Boykins,PG,31,CHA,36,0,577,3.8,10.7,0.355,0.9,2.7,0.318,2.9,8,0.367,3.1,3.7,0.831,0.6,1.6,2.1,6,0.8,0,2.6,1.3,11.5
56,Elton Brand,PF,28,LAC,8,6,274,6.8,15,0.456,0,0,,6.8,15,0.456,4.9,6.2,0.787,2.8,5.6,8.4,2.1,0.4,2,2.2,2.8,18.5
57,Corey Brewer,SF,21,MIN,79,35,1803,3.6,9.7,0.374,0.1,0.7,0.194,3.5,9,0.389,1.8,2.2,0.8,1.6,4.2,5.8,2.2,1.5,0.5,1.8,3.8,9.2
58,Ronnie Brewer,SG,22,UTA,76,76,2088,6.1,10.9,0.558,0.2,0.9,0.22,5.9,10.1,0.587,3.4,4.4,0.759,1.7,2.1,3.8,2.3,2.2,0.3,1.2,1.9,15.8
59,Primož Brezec,C,28,TOT,50,18,475,3.3,7.1,0.468,0,0,,3.3,7.1,0.468,1.8,3,0.6,2.3,3.9,6.1,0.8,0.2,0.5,1.8,6.3,8.5
60,Aaron Brooks,PG,23,HOU,51,0,608,5.5,13.3,0.413,2.1,6.5,0.33,3.4,6.9,0.491,2.5,2.9,0.857,0.8,2.5,3.3,5.2,0.8,0.3,2.6,4.1,15.6
61,Andre Brown,PF,26,MEM,33,1,286,4.9,9.8,0.5,0,0,,4.9,9.8,0.5,2.8,6.2,0.449,4.7,6.9,11.6,1,0.9,0.5,1.8,4.8,12.6
62,Devin Brown,SG,29,CLE,78,20,1762,4.4,10.8,0.409,0.9,3,0.308,3.5,7.9,0.447,2.2,2.9,0.754,1.3,4,5.4,3.6,1.1,0.1,2,2.9,12
63,Kwame Brown,C,25,TOT,38,15,713,3.6,7.2,0.507,0,0,,3.6,7.2,0.507,2,4.9,0.408,2.6,6.9,9.5,2.3,1.1,1.2,2.6,4.1,9.3
64,P.J. Brown,PF,38,BOS,18,0,209,2.4,7.1,0.341,0,0.2,0,2.4,6.9,0.35,1.9,2.8,0.688,5,6.7,11.7,1.7,0.9,1.4,1.7,5,6.7
65,Shannon Brown,SG,22,TOT,21,4,240,6.6,18.9,0.349,1.4,4.5,0.3,5.2,14.4,0.365,2.5,4.3,0.586,0.9,2.1,3,2.5,1.6,0.5,3.6,4.3,17.1
66,Kobe Bryant*,SG,29,LAL,82,82,3192,8.7,19.1,0.459,1.7,4.7,0.361,7,14.4,0.49,7,8.4,0.84,1.1,4.8,5.8,5,1.7,0.5,2.9,2.6,26.2
67,Greg Buckner,SG,31,MIN,31,4,520,3.1,8.1,0.385,1,3.5,0.3,2.1,4.6,0.448,1.3,1.5,0.864,0.7,3.8,4.5,2.7,1.5,0.1,2,4.4,8.6
68,Caron Butler,SF,27,WAS,58,58,2314,6.8,14.7,0.466,1,2.9,0.357,5.8,11.8,0.492,3.7,4.1,0.901,1.4,4.6,6,4.4,2,0.3,2.3,2.5,18.4
69,Rasual Butler,SF,28,NOH,51,8,875,3.7,10.7,0.35,1.8,5.5,0.331,1.9,5.2,0.37,1.1,1.3,0.839,0.7,3.5,4.1,1.5,0.6,0.9,0.4,2.7,10.4
70,Andrew Bynum,C,20,LAL,35,25,1008,6.8,10.6,0.636,0,0,,6.8,10.6,0.636,2.9,4.2,0.695,3.7,9,12.7,2.2,0.4,2.6,1.9,3.5,16.4
71,José Calderón,PG,26,TOR,82,56,2484,5.3,10.2,0.519,1.1,2.7,0.429,4.2,7.6,0.551,1.6,1.7,0.908,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4
72,Marcus Camby,C,33,DEN,79,79,2758,3.7,8.3,0.45,0.1,0.3,0.3,3.7,8,0.455,1.9,2.6,0.708,3,10.5,13.5,3.4,1.1,3.7,1.5,2.8,9.4
73,Brian Cardinal,PF,30,MEM,37,1,440,3.5,10.3,0.341,2,6.6,0.309,1.5,3.7,0.4,1.1,1.6,0.684,2.1,5.7,7.9,1.8,0.8,0.2,1.9,5.1,10.1
74,Rodney Carney,SF,23,PHI,70,6,1039,5.5,13.6,0.403,1.3,4.2,0.317,4.2,9.4,0.441,1.9,2.8,0.679,1.7,3.4,5.2,1.1,1.4,0.8,1.2,3.3,14.2
75,Matt Carroll,SG,27,CHA,80,18,2016,4.5,10.5,0.428,1.9,4.3,0.436,2.6,6.2,0.422,2,2.5,0.804,0.6,3.4,4,1.3,0.8,0.3,1,3.3,12.9
76,Anthony Carter,PG,32,DEN,70,67,1960,4,8.7,0.458,0.8,2.4,0.349,3.2,6.4,0.499,1.2,1.6,0.753,0.5,3.2,3.7,7.1,2,0.5,2.3,3.2,10
77,Vince Carter,SG,31,NJN,76,72,2959,7.1,15.7,0.456,1.2,3.3,0.359,5.9,12.3,0.482,4.3,5.2,0.816,1.4,4.1,5.5,4.7,1.1,0.4,2.2,2.9,19.7
78,Sam Cassell,PG,38,TOT,55,34,1274,6.6,15,0.438,0.6,2.1,0.303,5.9,12.9,0.461,3.6,4.1,0.882,0.5,3.4,3.8,6,1,0.2,2.7,2.8,17.4
79,Tyson Chandler,C,25,NOH,79,79,2783,4.9,7.8,0.623,0,0,0,4.9,7.8,0.624,2.3,3.8,0.593,4.2,7.8,12,1,0.6,1.1,1.8,3.1,12
80,Wilson Chandler,SF,20,NYK,35,16,685,5.6,12.7,0.438,0.5,1.6,0.3,5.1,11.1,0.458,1.8,2.8,0.63,2,4.7,6.7,1.7,0.8,0.8,1.4,4.4,13.4
81,Josh Childress,SF,24,ATL,76,0,2274,5.2,9.1,0.571,0.3,0.9,0.367,4.8,8.1,0.595,3.5,4.4,0.807,2.8,3.2,5.9,1.9,1.1,0.7,1.6,2,14.2
82,Jarron Collins,C,29,UTA,70,9,702,1.8,4.2,0.439,0,0.1,0,1.8,4.2,0.444,2.4,3.8,0.622,2.1,3.9,5.9,1.9,0.5,0.3,1.1,5.4,6.1
83,Jason Collins,C,29,TOT,74,26,1172,1.6,3.5,0.469,0,0,0,1.6,3.4,0.473,1,2.3,0.459,2,3.5,5.5,0.8,0.7,0.8,1.5,6,4.3
84,Mardy Collins,SG,23,NYK,46,8,634,3.2,9.9,0.326,0.5,1.8,0.25,2.8,8.1,0.343,1.3,2.2,0.605,1.1,3.2,4.3,5.1,1.4,0.5,3.2,3.2,8.2
85,Nick Collison,PF,27,SEA,78,35,2223,5.2,10.4,0.502,0,0,0,5.2,10.3,0.504,2,2.7,0.737,4.1,7.7,11.8,1.8,0.8,1,1.9,4,12.4
86,Mike Conley,PG,20,MEM,53,46,1381,4.9,11.5,0.428,0.8,2.4,0.33,4.1,9.1,0.453,2.3,3.2,0.732,0.5,3.1,3.6,5.8,1.1,0.1,2.3,2.2,13
87,Brian Cook,PF,27,TOT,51,2,629,5,13.4,0.376,2.5,6.6,0.374,2.6,6.8,0.378,1.1,1.2,0.905,1.6,4.6,6.2,1.5,0.7,0.7,2.2,5.3,13.6
88,Daequan Cook,SG,20,MIA,59,19,1441,4.9,12.8,0.381,2,5.9,0.332,2.9,6.9,0.424,1.2,1.4,0.825,0.5,3.9,4.4,1.9,0.6,0.2,1.6,3.9,12.9
89,Jamal Crawford,SG,27,NYK,80,80,3190,6.4,15.7,0.41,2,5.6,0.356,4.4,10.1,0.439,3.7,4.3,0.864,0.4,1.9,2.3,4.5,0.9,0.2,2.2,1.6,18.6
90,Javaris Crittenton,SG,20,TOT,50,0,679,5.2,12.4,0.421,0.5,2,0.27,4.7,10.4,0.449,3.8,5.5,0.692,1.4,4.4,5.8,2.7,1,0.1,2.9,2.5,14.7
91,Austin Croshere,PF,32,GSW,44,0,457,4.8,10.8,0.445,1.7,4.8,0.361,3.1,6,0.513,2.3,2.5,0.906,2.6,5.6,8.2,2.4,0.6,0.5,1.7,4.7,13.6
92,Eddy Curry,C,25,NYK,59,58,1530,7,12.8,0.546,0,0,,7,12.8,0.546,4.4,7.1,0.623,2.6,3.9,6.5,0.8,0.3,0.7,3,3.7,18.4
93,Samuel Dalembert,C,26,PHI,82,82,2724,4.5,8.7,0.513,0,0,0,4.5,8.7,0.514,2.5,3.5,0.707,4,7.2,11.2,0.6,0.5,2.5,2,3.6,11.4
94,Erick Dampier,C,32,DAL,72,64,1755,3.7,5.7,0.643,0,0,,3.7,5.7,0.643,1.7,3,0.575,4.2,6.8,11.1,1.3,0.5,2.2,1.6,4.6,9
95,Antonio Daniels,PG,32,WAS,71,63,2161,3.4,7.4,0.459,0.3,1.2,0.23,3.1,6.2,0.504,2.8,3.6,0.776,0.4,3,3.4,5.7,1.1,0,1.5,1.3,9.9
96,Marquis Daniels,SG,27,IND,74,1,1546,5.6,13.1,0.43,0.6,2.4,0.265,5,10.7,0.466,2.3,3.2,0.698,1.5,3.4,4.9,3.2,1.8,0.4,2.6,2.8,14.1
97,Jermareo Davidson,SF,23,CHA,38,2,322,5.7,14,0.408,0,0,,5.7,14,0.408,2,3.1,0.643,2.3,4.6,6.9,1.5,0.8,1.7,1.9,5.1,13.4
98,Baron Davis,PG,28,GSW,82,82,3196,7.3,17.2,0.426,1.9,5.9,0.33,5.4,11.3,0.477,3.6,4.8,0.75,1.1,3.3,4.3,7,2.2,0.5,2.6,2.8,20.2
99,Glen Davis,C,22,BOS,69,1,940,4.1,8.5,0.484,0,0,,4.1,8.5,0.484,3.8,5.7,0.66,3.6,4.3,8,1.1,1.2,0.8,2.5,6.1,12
100,Paul Davis,PF,23,LAC,22,1,194,4.5,12.1,0.369,0,0,,4.5,12.1,0.369,1.1,1.9,0.6,4.6,4.1,8.7,1.9,1.1,1.1,1.7,6.1,10
101,Ricky Davis,SF,28,MIA,82,47,2963,5.1,11.8,0.433,1.6,4,0.405,3.5,7.8,0.447,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7
102,Carlos Delfino,SG,25,TOR,82,0,1928,4.7,11.8,0.397,2.2,5.9,0.382,2.4,5.9,0.412,2.2,2.9,0.744,1.2,5.5,6.7,2.7,1.3,0.2,1.4,3.3,13.8
103,Luol Deng,SF,22,CHI,63,59,2128,7.3,15.2,0.479,0.1,0.4,0.364,7.1,14.8,0.482,3.5,4.5,0.77,2.3,4.4,6.7,2.6,1,0.5,2,2,18.1
104,Boris Diaw,PF,25,PHO,82,19,2308,4.8,10.1,0.477,0.2,0.6,0.317,4.6,9.4,0.488,1.5,2,0.744,1.5,4.4,5.9,4.9,1,0.6,2.4,2.6,11.3
105,Yakhouba Diawara,SG,25,DEN,54,14,542,3.7,8.9,0.41,1.4,4.4,0.318,2.3,4.5,0.5,1.5,2.1,0.71,1.5,2.6,4.1,2.5,0.5,0.2,1.1,4.1,10.2
106,Guillermo Díaz,SG,22,LAC,6,0,18,2,8,0.25,0,2,0,2,6,0.333,6,10,0.6,4,0,4,2,0,0,0,0,10
107,Dan Dickau,PG,29,LAC,67,8,1040,4.3,10.2,0.419,1.2,3.7,0.333,3,6.5,0.468,2.4,2.8,0.829,0.5,2.9,3.4,6,1.1,0.1,1.9,3.7,12.2
108,Kaniel Dickens,PF,29,CLE,5,0,12,3,9,0.333,0,0,,3,9,0.333,0,0,,0,3,3,3,0,3,0,3,6
109,Travis Diener,PG,25,IND,66,21,1356,4.2,11.4,0.37,2,6.2,0.318,2.3,5.2,0.431,1.7,1.9,0.901,0.7,2.4,3.1,6.7,0.9,0.1,1.5,2.8,12.1
110,Ike Diogu,PF,24,IND,30,1,305,7.6,15.8,0.478,0,0,,7.6,15.8,0.478,4.7,5.5,0.851,4.5,5.5,10,1.2,0.8,0.4,2.4,5.1,19.8
111,DeSagana Diop,C,26,TOT,79,23,1295,2.6,5,0.522,0,0,,2.6,5,0.522,1.1,1.9,0.543,4.4,6.4,10.9,1.1,0.7,2.4,1.6,4.1,6.3
112,Juan Dixon,PG,29,TOT,53,0,668,5.7,13.9,0.411,1.6,3.9,0.417,4.1,10,0.409,1.1,1.4,0.808,0.8,3.2,4,5.2,1.1,0.1,2.9,3.3,14.2
113,Michael Doleac,C,30,MIN,24,8,257,3.9,8.8,0.444,0,0,,3.9,8.8,0.444,0.1,0.3,0.5,2.2,4.6,6.9,1,1.4,1.4,1.7,6.2,8
114,Keyon Dooling,PG,27,ORL,72,1,1334,5.3,11.4,0.468,0.6,1.8,0.338,4.7,9.7,0.492,4.4,5.2,0.845,0.2,2.5,2.7,3.6,1,0.1,1.6,3.5,15.7
115,Quincy Douby,PG,23,SAC,74,0,876,5.4,13.8,0.394,1.7,5,0.344,3.7,8.8,0.423,2,2.1,0.923,0.7,2.7,3.4,2.2,1.2,0.5,2.4,3.3,14.5
116,Jared Dudley,PF,22,CHA,73,14,1384,4.2,9.1,0.468,0.2,1.1,0.22,4,8,0.502,2.3,3.1,0.737,3.1,4.3,7.4,2.1,1.4,0.3,1.3,3.3,11
117,Chris Duhon,PG,25,CHI,66,18,1490,3.2,8.3,0.387,1.3,3.7,0.348,1.9,4.6,0.418,1.6,1.9,0.813,0.5,2.3,2.8,6.4,1.2,0,1.7,2.2,9.3
118,Tim Duncan*,C,31,SAS,78,78,2651,7.9,16,0.497,0,0.1,0,7.9,15.9,0.498,4.6,6.3,0.73,3.2,8.7,12,3,0.8,2.1,2.4,2.5,20.5
119,Mike Dunleavy,SG,27,IND,82,82,2953,6.5,13.6,0.476,2,4.7,0.424,4.5,8.9,0.504,4.1,4.9,0.834,0.7,4.4,5.2,3.5,1,0.4,2.3,2.5,19.1
120,Ronald Dupree,SF,27,TOT,5,0,21,1.7,5.1,0.333,0,0,,1.7,5.1,0.333,3.4,3.4,1,1.7,12,13.7,1.7,1.7,0,0,0,6.9
121,Kevin Durant,SG,19,SEA,80,80,2768,7.6,17.8,0.43,0.8,2.7,0.288,6.9,15.1,0.455,5.1,5.8,0.873,0.9,3.6,4.5,2.5,1,1,3,1.6,21.1
122,Monta Ellis,SG,22,GSW,81,72,3071,7.6,14.4,0.531,0.1,0.6,0.231,7.5,13.8,0.545,3.8,4.9,0.767,1.6,3.2,4.7,3.7,1.5,0.3,2,2.3,19.2
123,Francisco Elson,C,31,TOT,63,5,813,4.1,10.5,0.39,0,0,0,4.1,10.4,0.391,1.2,1.6,0.703,2.2,6.6,8.9,1.1,0.7,0.9,2.1,4.3,9.3
124,Melvin Ely,C,29,NOH,52,1,621,4.9,10.4,0.472,0,0,,4.9,10.4,0.472,1.9,3.4,0.552,1.6,6.8,8.4,1.3,0.4,1,2.4,4.6,11.7
125,Maurice Evans,SG,29,TOT,75,47,1720,5.5,11.4,0.481,1.7,4.4,0.388,3.8,7,0.539,1.2,1.7,0.711,1.9,2.6,4.6,1.7,1,0.2,0.8,3,13.9
126,Reggie Evans,PF,27,PHI,81,61,1879,2.9,6.6,0.439,0,0,1,2.9,6.6,0.438,2.3,4.9,0.467,4.3,7.4,11.7,1.2,1.6,0.2,2.1,4.1,8.1
127,Jordan Farmar,PG,21,LAL,82,0,1690,6.2,13.4,0.461,2.4,6.5,0.371,3.8,6.9,0.546,1.1,1.7,0.679,0.8,3.1,3.9,4.8,1.6,0.1,2.3,2.2,16
128,Nick Fazekas,PF,22,TOT,26,0,269,6.2,11,0.561,0,0.3,0,6.2,10.7,0.575,2,2.9,0.682,4.6,7.4,11.9,1.5,1.1,1.5,1.7,3.3,14.3
129,Raymond Felton,PG,23,CHA,79,79,2972,5,12.1,0.413,0.7,2.4,0.28,4.3,9.7,0.447,3.1,3.9,0.8,0.4,2.4,2.9,7.1,1.2,0.1,2.6,2.2,13.8
130,Kyrylo Fesenko,C,21,UTA,9,0,70,3.1,8.2,0.375,0,0,,3.1,8.2,0.375,1,2.1,0.5,7.2,5.7,12.9,1,0,1.5,4.1,9.8,7.2
131,Michael Finley,SG,34,SAS,82,61,2204,5.1,12.4,0.414,2.2,5.8,0.37,3,6.6,0.453,1,1.3,0.8,0.4,3.7,4.1,1.9,0.5,0.2,0.9,1.5,13.5
132,Derek Fisher,PG,33,LAL,82,82,2249,5.4,12.4,0.436,1.8,4.4,0.406,3.6,8,0.453,2.7,3,0.883,0.4,2.3,2.7,3.8,1.4,0,1.4,3,15.3
133,T.J. Ford,PG,24,TOR,51,26,1199,7.4,15.7,0.469,0.5,1.5,0.294,6.9,14.2,0.488,3.3,3.8,0.88,0.7,2.3,3,9.4,1.6,0,3.1,2.8,18.5
