Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
54,Primož Brezec,C,26,CHA,79,79,2165,6.8,13.2,0.517,0,0,0,6.8,13.1,0.518,2.7,3.7,0.732,3,4.3,7.3,0.7,0.3,0.5,1.4,3.8,16.3
55,Devin Brown,SG,27,UTA,81,14,1711,4.4,11.1,0.393,0.8,2.5,0.331,3.5,8.6,0.411,3.3,4.5,0.745,1.5,2.8,4.4,2.2,0.9,0.3,2.1,3.2,12.9
56,Kwame Brown,C,23,LAL,72,49,1978,3.7,7.1,0.526,0,0,0,3.7,7,0.527,2.3,4.3,0.545,3.3,5.3,8.6,1.3,0.5,0.8,1.8,3.6,9.8
57,P.J. Brown,C,36,NOK,75,73,2380,4.1,8.8,0.461,0,0,,4.1,8.8,0.461,2.1,2.5,0.827,2.8,5.5,8.3,1.4,0.7,0.8,1.4,3.3,10.2
58,Rick Brunson,PG,33,TOT,27,0,246,3.1,7.9,0.389,0.7,1.9,0.385,2.3,6,0.39,1,1.8,0.583,0.1,3.1,3.2,5.1,1.2,0.1,3.2,3.2,7.9
59,Kobe Bryant*,SG,27,LAL,80,80,3277,10.7,23.9,0.45,2,5.7,0.347,8.8,18.2,0.482,7.6,9,0.85,0.8,3.9,4.7,4,1.6,0.3,2.7,2.6,31.1
60,Greg Buckner,SG,29,DEN,73,27,1758,3.7,8.5,0.434,1.8,5,0.354,1.9,3.6,0.546,0.9,1.1,0.782,0.6,3.6,4.3,2.6,1.8,0.4,1.1,3.7,10.1
61,Pat Burke,C,32,PHO,42,0,346,6.6,13.2,0.496,0.2,0.7,0.286,6.3,12.5,0.508,1.4,2.2,0.619,2.2,5.4,7.6,1.7,0.6,1.4,3.4,6.5,14.7
62,Antonio Burks,PG,25,MEM,57,1,570,3.2,9.1,0.354,0.1,0.4,0.167,3.2,8.7,0.362,0.6,1.5,0.435,0.3,2.1,2.3,4.8,1.3,0,2.3,2.8,7.1
63,Kevin Burleson,PG,26,CHA,39,1,340,2.3,9.3,0.25,1.1,5.7,0.185,1.3,3.6,0.353,1.7,1.8,0.941,0.4,2.3,2.8,5.1,2.8,0.2,2.6,6.7,7.4
64,Caron Butler,SF,25,WAS,75,54,2708,6.6,14.4,0.455,0.5,1.6,0.342,6,12.8,0.469,3.8,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.5
65,Jackie Butler,C,20,NYK,55,0,740,5.7,10.5,0.544,0,0,,5.7,10.5,0.544,2.8,3.7,0.753,3.3,5.6,8.9,1.2,0.8,1.5,3,6.2,14.2
66,Rasual Butler,SF,26,NOK,79,20,1875,4.9,12.2,0.406,1.8,4.6,0.38,3.2,7.5,0.422,1.5,2.2,0.693,1,3.5,4.5,0.8,0.6,0.9,1.2,2.7,13.2
67,Andrew Bynum,C,18,LAL,46,0,338,3.5,8.7,0.402,0,0,,3.5,8.7,0.402,0.9,2.9,0.296,3.6,4.9,8.5,1,0.4,2.3,1.8,6,7.9
68,Will Bynum,PG,23,GSW,15,0,162,4.7,11.6,0.404,0.4,2,0.222,4.2,9.6,0.442,2.2,3.6,0.625,0.7,2,2.7,4.2,1.6,0,3.1,2.2,12
69,Žarko Čabarkapa,PF,24,GSW,61,0,505,4.8,12.4,0.385,0.4,1.4,0.25,4.4,11,0.403,4.3,6,0.714,2.6,5.3,7.9,1.4,0.9,0.5,2.5,6.2,14.2
70,José Calderón,SG,24,TOR,64,11,1487,3.2,7.6,0.423,0.2,1,0.163,3,6.5,0.465,1.9,2.2,0.848,0.7,2.7,3.4,7,1,0.1,2.4,2.3,8.4
71,Marcus Camby,C,31,DEN,56,54,1857,5.9,12.6,0.465,0,0.2,0.091,5.8,12.4,0.472,2.2,3,0.712,2.6,10.4,12.9,2.2,1.5,3.6,1.8,3.1,13.9
72,Brian Cardinal,PF,28,MEM,36,0,402,4.1,9.9,0.414,1.2,2.6,0.448,3,7.3,0.402,1.7,2.4,0.704,1,3.9,4.9,3,2.1,0,2.4,5.8,11.1
73,Matt Carroll,SG,25,CHA,78,6,1275,5.4,13.4,0.403,2,5.2,0.389,3.4,8.2,0.412,3.9,4.7,0.821,1,3.5,4.4,1,1.3,0.3,1.4,3.4,16.8
74,Anthony Carter,PG,30,MIN,45,8,589,3.2,8.4,0.387,0.2,0.9,0.267,3,7.5,0.402,2.4,3.4,0.727,0.6,3.2,3.8,6.2,1.5,0.6,2.4,4.3,9.2
75,Vince Carter,SG,29,NJN,79,79,2906,8.1,18.8,0.43,1.5,4.5,0.341,6.5,14.3,0.459,5.9,7.4,0.799,1.7,4.1,5.7,4.2,1.2,0.7,2.6,2.9,23.7
76,Sam Cassell,PG,36,LAC,78,75,2653,6.7,15.1,0.443,0.9,2.6,0.368,5.7,12.5,0.459,3.9,4.5,0.863,0.5,3.4,3.9,6.7,1,0.1,2.4,3.1,18.3
77,Kelvin Cato,C,31,TOT,27,0,333,3.9,9.1,0.429,0,0,,3.9,9.1,0.429,2.8,3.8,0.743,2.2,5.4,7.6,0.4,0.6,1.3,1.9,5.6,10.6
78,Tyson Chandler,C,23,CHI,79,50,2121,2.7,4.8,0.565,0,0,0,2.7,4.8,0.567,1.6,3.3,0.503,4.5,7.6,12.1,1.4,0.7,1.8,2.1,5.1,7.1
79,Calbert Cheaney,SF,34,GSW,42,0,448,3.4,8.7,0.389,0,0.6,0,3.4,8,0.42,0.6,0.6,1,1.6,3.3,4.9,1.5,1,0.2,1.4,3.1,7.4
80,Josh Childress,SF,22,ATL,74,10,2249,4.4,8.1,0.552,0.5,1,0.492,3.9,7,0.56,2.5,3.2,0.766,2.1,4,6.2,2.1,1.4,0.6,1.6,2.9,11.9
81,Doug Christie,SG,35,DAL,7,7,185,1.8,5.1,0.346,0,0.2,0,1.8,4.9,0.36,1.6,2.3,0.667,0.4,2.1,2.5,2.7,1.8,0.2,1.2,1.9,5.1
82,Speedy Claxton,PG,27,NOK,71,3,2019,5.4,13.1,0.413,0.3,1.1,0.27,5.1,12,0.426,4.4,5.7,0.769,0.7,2.7,3.4,6,1.9,0.1,2.7,3.2,15.5
83,Mateen Cleaves,PG,28,SEA,27,0,230,3.9,11.1,0.352,0.6,2.5,0.25,3.3,8.6,0.382,3,3.8,0.792,0.3,1.9,2.2,6.6,0.5,0.3,2.2,4.7,11.4
84,Jarron Collins,C,27,UTA,79,41,1730,2.7,5.8,0.461,0,0,,2.7,5.8,0.461,3.3,4.6,0.717,2.8,4.1,6.9,2,0.7,0.6,1.3,5.2,8.6
85,Jason Collins,C,27,NJN,71,70,1895,2,5,0.397,0.1,0.2,0.25,1.9,4.7,0.404,0.8,1.6,0.512,1.8,4.7,6.5,1.3,0.9,0.8,1.2,4.8,4.8
86,Nick Collison,PF,25,SEA,66,27,1448,5.1,9.8,0.525,0,0.1,0,5.1,9.7,0.529,2,2.8,0.699,3.6,5.6,9.1,1.8,0.5,0.9,1.9,5.3,12.3
87,Brian Cook,PF,25,LAL,81,46,1535,6.1,12,0.511,0.8,2,0.429,5.3,10,0.527,2,2.4,0.832,2.1,4.4,6.4,1.7,0.9,0.8,1.4,4.8,15.1
88,Jamal Crawford,SG,25,NYK,79,27,2555,5.2,12.4,0.416,1.4,4.1,0.345,3.7,8.3,0.452,4.2,5,0.826,0.5,3,3.5,4.2,1.2,0.2,2.5,2.1,15.9
89,Austin Croshere,PF,30,IND,50,26,1148,4.1,8.9,0.463,1.7,4.4,0.386,2.4,4.5,0.538,2.8,3.2,0.882,1.9,6.4,8.3,1.9,0.7,0.2,1.5,3.3,12.8
90,Eddy Curry,C,23,NYK,72,69,1865,6.5,11.5,0.563,0,0,,6.5,11.5,0.563,5.9,9.4,0.632,2.8,5.5,8.3,0.4,0.5,1.1,3.5,4.6,18.9
91,Samuel Dalembert,C,24,PHI,66,52,1761,4,7.5,0.531,0,0,0,4,7.5,0.533,1.9,2.7,0.705,3.3,7.8,11.1,0.5,0.7,3.3,2.2,5,9.9
92,Erick Dampier,C,30,DAL,82,36,1934,3.2,6.5,0.493,0,0,,3.2,6.5,0.493,2.4,4,0.591,5.1,6.8,11.9,0.9,0.5,2,2.1,4.9,8.7
93,Antonio Daniels,SG,30,WAS,80,17,2283,3.6,8.7,0.418,0.4,1.6,0.228,3.3,7.1,0.461,4.5,5.3,0.845,0.3,2.4,2.7,4.5,0.8,0.1,1.4,1.5,12.1
94,Marquis Daniels,SG,25,DAL,62,29,1766,5,10.4,0.48,0.1,0.4,0.211,4.9,10,0.491,2.8,3.7,0.754,1.7,2.9,4.6,3.5,1.4,0.3,2,2.9,12.9
95,Antonio Davis,PF-C,37,TOT,44,39,940,3.1,7.3,0.432,0,0,0,3.1,7.2,0.434,2,3.1,0.642,3.4,4.5,8,0.8,0.9,0.4,2,4.8,8.3
96,Baron Davis,PG,26,GSW,54,48,1971,6.1,15.7,0.389,1.9,5.9,0.315,4.3,9.8,0.434,3.6,5.3,0.675,0.8,3.5,4.3,8.8,1.6,0.3,2.9,3,17.7
97,Dale Davis,C,36,DET,28,2,178,1.8,4.9,0.375,0,0.2,0,1.8,4.7,0.391,1.6,3,0.533,4.2,6.5,10.7,1.2,0,1.8,0.8,4.7,5.3
98,Josh Davis,PF,25,TOT,6,0,17,4.2,14.8,0.286,0,4.2,0,4.2,10.6,0.4,4.2,6.4,0.667,6.4,2.1,8.5,2.1,4.2,0,2.1,6.4,12.7
99,Ricky Davis,SG-SF,26,TOT,78,78,3207,6.6,14.6,0.448,0.8,2.7,0.302,5.7,11.9,0.481,3.1,3.9,0.797,0.7,3.2,3.9,4.4,1,0.2,2.4,2.1,17
100,Carlos Delfino,SG,23,DET,68,1,726,4.5,11.2,0.403,1,3,0.333,3.5,8.2,0.428,2.2,3.3,0.672,1.4,4.2,5.6,2.2,1,0.7,1.8,4.3,12.2
101,Tony Delk,PG-SG,32,TOT,24,0,385,6.6,15.1,0.441,1.9,4.4,0.426,4.8,10.7,0.447,1.9,2.5,0.741,1.3,3.6,5,3.1,1.2,0.1,1.8,2.6,17
102,Luol Deng,SF,20,CHI,78,56,2604,6.1,13.2,0.463,0.3,1.1,0.269,5.8,12.1,0.481,2.9,3.8,0.75,1.8,5.4,7.1,2,1,0.7,1.5,1.8,15.4
103,Boris Diaw,PF,23,PHO,81,70,2874,5.6,10.7,0.526,0.1,0.4,0.267,5.5,10.3,0.536,2.2,3,0.731,2,5,7,6.3,0.7,1.1,2.4,3.3,13.5
104,Dan Dickau,PG,27,BOS,19,0,234,2.6,7.1,0.37,1.5,3.1,0.5,1.1,4,0.269,2.8,2.8,1,0.8,1.7,2.5,6.2,1.7,0.2,2.8,6.2,9.5
105,Travis Diener,PG,23,ORL,23,0,246,4.2,10.1,0.42,3.7,8.3,0.439,0.6,1.8,0.333,0.7,0.9,0.833,0.6,2.5,3.1,2.3,1,0,1.5,3.2,12.9
106,Ike Diogu,PF,22,GSW,69,14,1031,6.1,11.7,0.524,0,0,,6.1,11.7,0.524,4.7,5.9,0.81,3.3,4.7,8,1,0.5,1,2.7,5.7,17
107,DeSagana Diop,C,24,DAL,81,45,1510,1.8,3.7,0.487,0,0,0.5,1.8,3.6,0.487,0.9,1.7,0.542,3.5,5.5,8.9,0.5,1,3.5,0.9,6,4.5
108,Juan Dixon,SG,27,POR,76,42,1920,6.7,15.4,0.435,1.2,3.2,0.382,5.5,12.2,0.449,2.9,3.6,0.804,0.6,2.8,3.3,2.8,1.1,0.1,2.1,2.9,17.5
109,Michael Doleac,C,28,MIA,31,3,371,3.6,8.5,0.42,0,0,,3.6,8.5,0.42,2.3,2.9,0.8,2.2,6,8.2,0.8,1,0.7,1.4,4.4,9.5
110,Keyon Dooling,PG,25,ORL,50,7,1137,5.6,12.8,0.44,0.4,1.4,0.302,5.2,11.5,0.456,3.2,3.8,0.835,0.3,2.1,2.5,3.5,1.6,0.1,2.6,3.7,14.9
111,Chris Duhon,PG,23,CHI,74,38,2155,3.6,9,0.4,1.7,4.6,0.36,1.9,4.3,0.442,2,2.4,0.818,0.5,3.2,3.7,6.2,1.2,0.1,2,2.5,10.8
112,Tim Duncan*,PF,29,SAS,80,80,2784,7.4,15.3,0.484,0,0.1,0.4,7.4,15.3,0.485,4.3,6.9,0.629,3,8.4,11.4,3.3,0.9,2.1,2.6,2.8,19.2
113,Mike Dunleavy,SF,25,GSW,81,68,2578,4.6,11.4,0.406,1,3.6,0.285,3.6,7.8,0.462,2.7,3.5,0.778,1.1,4.5,5.6,3.3,0.8,0.4,1.7,2.8,13
114,Ronald Dupree,SF,25,MIN,36,0,265,4.5,8.6,0.524,0,0.1,0,4.5,8.4,0.532,1.9,5.6,0.341,2.9,3.8,6.7,1.9,1.6,0,1.9,6,10.9
115,John Edwards,C,24,ATL,40,4,296,3.8,7.8,0.484,0,0,,3.8,7.8,0.484,1,1.3,0.727,2.2,3.6,5.8,0.6,0.4,1.8,1.5,9.2,8.5
116,Howard Eisley,PG,33,TOT,32,0,394,3.1,9.4,0.33,1.2,3.8,0.31,1.9,5.6,0.344,1.8,2.2,0.833,0.3,2.7,3,6.3,1,0.2,1.9,3.1,9.2
117,Monta Ellis,SG,20,GSW,49,3,886,5.4,12.9,0.415,1.1,3.3,0.341,4.2,9.6,0.441,1.7,2.4,0.712,0.9,3.4,4.3,3.2,1.3,0.4,2.4,2.8,13.6
118,Francisco Elson,C,29,DEN,72,54,1579,3.4,6.5,0.532,0,0.1,0.2,3.4,6.4,0.538,1.1,1.7,0.662,2.3,5.5,7.7,1.1,1.2,1,1.5,4.8,8
119,Melvin Ely,PF,27,CHA,57,22,1348,5.8,11.4,0.508,0,0.1,0,5.8,11.3,0.511,3.4,5.1,0.667,2.5,4.9,7.4,2,0.8,1.2,2.7,4.3,15
120,Maurice Evans,SG,27,DET,80,1,1139,4.9,10.8,0.452,1.4,3.7,0.371,3.5,7.1,0.493,1.6,2.1,0.8,2.4,2.7,5.2,1.9,1.3,0.5,1.2,3.9,12.7
121,Reggie Evans,PF,25,TOT,67,25,1393,3.4,6.9,0.489,0,0,0,3.4,6.9,0.491,3,5.6,0.53,4.4,8.6,13,1,1,0.3,2.2,4.3,9.7
122,Daniel Ewing,SG,22,LAC,66,5,971,3.6,9.5,0.38,0.8,2.9,0.282,2.8,6.6,0.424,1.3,1.7,0.783,0.9,2.3,3.2,3.1,1.4,0.2,2.1,3.2,9.3
123,Noel Felix,SF,24,SEA,12,0,82,2.6,11,0.24,0.4,1.3,0.333,2.2,9.7,0.227,2.2,3.5,0.625,1.3,4.4,5.7,0.9,0.9,1.3,3.5,5.7,7.9
124,Raymond Felton,PG,21,CHA,80,54,2406,5.2,13.2,0.391,1.5,4.1,0.358,3.7,9.2,0.405,2.4,3.3,0.725,1.2,2.8,4,6.7,1.5,0.1,2.7,2.7,14.2
125,Michael Finley,SG,32,SAS,77,18,2038,5.1,12.3,0.412,1.9,4.9,0.394,3.1,7.3,0.423,1.7,2,0.852,0.5,3.8,4.4,2,0.7,0.1,1.1,1.7,13.8
126,Derek Fisher,PG,31,GSW,82,36,2589,5.1,12.3,0.41,1.6,4.1,0.397,3.4,8.2,0.417,3.4,4.1,0.833,0.5,2.4,2.9,4.9,1.7,0.1,2.2,3.3,15.1
127,Gerald Fitch,PG,23,MIA,18,1,239,4.5,13.4,0.337,1.1,3.9,0.269,3.5,9.5,0.365,2.6,3.5,0.739,1.1,3.5,4.5,5,1.1,0.8,2.3,4.2,12.7
128,Marcus Fizer,PF,27,NOK,3,0,39,8.3,15.7,0.529,0.9,0.9,1,7.4,14.8,0.5,0.9,1.8,0.5,0.9,5.5,6.5,0.9,0,0,1.8,4.6,18.5
129,Sharrod Ford,PF,24,PHO,3,0,13,5.5,8.3,0.667,0,0,,5.5,8.3,0.667,0,0,,2.8,5.5,8.3,0,0,2.8,5.5,19.4,11.1
130,T.J. Ford,PG,22,MIL,72,70,2557,4.6,11.1,0.416,0.5,1.5,0.337,4.1,9.6,0.428,2.6,3.5,0.754,0.9,3.5,4.4,6.7,1.5,0.1,3.1,2.8,12.4
131,Danny Fortson,C,29,SEA,23,1,276,3.5,6.7,0.529,0,0,,3.5,6.7,0.529,4.3,5.6,0.767,4,6.1,10.2,0.3,0.5,0.3,3.4,9.9,11.3
132,Jeff Foster,C,29,IND,63,37,1581,3.1,5.7,0.552,0,0.1,0,3.1,5.6,0.561,2.2,3.6,0.604,5.1,8,13.1,1.1,0.9,0.6,1.5,4.3,8.5
