Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
227,Kyrie Irving,PG,19,CLE,51,51,1558,8.1,17.3,0.469,1.7,4.2,0.399,6.4,13,0.491,4,4.5,0.872,1,3.4,4.4,6.4,1.2,0.5,3.7,2.5,21.8
228,Royal Ivey,SG,30,OKC,34,0,354,2.6,7.4,0.356,1.8,5.4,0.34,0.8,2,0.4,0.1,0.8,0.125,0.1,2.3,2.4,1,1.4,0,0.9,3.7,7.2
229,Jarrett Jack,PG,28,NOH,45,39,1530,6.3,13.7,0.456,0.9,2.6,0.348,5.3,11.1,0.482,3,3.5,0.872,0.5,3.6,4.1,6.7,0.7,0.2,2.5,2.2,16.5
230,Reggie Jackson,PG,21,OKC,45,0,501,3.7,11.4,0.321,0.9,4.5,0.21,2.7,7,0.392,1.8,2.1,0.862,1,2.8,3.8,5.1,1.8,0.1,2.6,2.2,10.1
231,Stephen Jackson,SF,33,TOT,47,14,1212,4.7,12.6,0.374,1.5,5,0.288,3.3,7.6,0.431,2.8,3.4,0.825,0.7,4.2,4.8,3.5,1.6,0.4,3.1,2.9,13.7
232,Damion James,SF,24,NJN,7,7,170,2.8,7.4,0.371,0,0.2,0,2.8,7.2,0.382,1.7,2.5,0.667,1.5,5.5,7,0.6,1.5,1.5,2.5,3.6,7.2
233,LeBron James,SF,27,MIA,62,62,2326,9.6,18.1,0.531,0.8,2.3,0.362,8.8,15.8,0.556,6,7.8,0.771,1.5,6.2,7.6,6,1.8,0.8,3.3,1.5,26
234,Mike James,PG,36,CHI,11,0,120,6,14.7,0.408,1.8,3,0.6,4.2,11.7,0.359,2.1,2.4,0.875,0.6,2.4,3,8.7,1.2,0.6,4.2,6,15.9
235,Antawn Jamison,PF,35,CLE,65,65,2151,7,17.5,0.403,1.5,4.5,0.341,5.5,13,0.425,3.1,4.5,0.683,2.1,4.8,6.8,2.2,0.9,0.7,1.5,2.7,18.7
236,Al Jefferson,C,27,UTA,61,61,2075,9,18.2,0.492,0,0.1,0.25,8.9,18.1,0.493,2.4,3.1,0.774,2.3,7.8,10.1,2.3,0.8,1.8,1.1,2.7,20.3
237,Richard Jefferson,SF,31,TOT,63,44,1748,4.2,10.1,0.416,2.3,5.5,0.42,1.9,4.5,0.411,1.2,1.8,0.694,0.5,4,4.5,1.8,0.8,0.4,1,2.5,11.9
238,Jared Jeffries,PF,30,NYK,39,4,729,2.9,7.1,0.41,0.1,0.8,0.188,2.8,6.3,0.438,2.4,3.6,0.681,3.4,4.1,7.5,1.3,1.4,1.2,1.4,4.4,8.4
239,Charles Jenkins,PG,22,GSW,51,28,893,5.2,11.7,0.447,0.1,0.8,0.15,5.1,10.9,0.469,1.4,1.6,0.872,0.3,2.4,2.7,6.9,1.3,0.2,2.4,3.4,12
240,Brandon Jennings,PG,22,MIL,66,66,2331,7.2,17.3,0.418,2,6,0.332,5.3,11.3,0.464,3,3.7,0.808,0.8,2.7,3.5,5.6,1.6,0.3,2.3,1.8,19.5
241,Jonas Jerebko,PF,24,DET,64,13,1468,5.2,11.1,0.468,0.8,2.6,0.302,4.4,8.5,0.519,2.5,3,0.806,2.4,5.2,7.6,1.1,1,0.5,1.6,4,13.6
242,Yi Jianlian,PF,24,DAL,30,0,203,5.5,14.5,0.378,0.5,1.8,0.3,5,12.8,0.389,2.5,3.7,0.667,2.1,6.6,8.7,0.9,1.2,1.4,2.5,4.1,14
243,Amir Johnson,PF,24,TOR,64,43,1553,4.5,7.9,0.576,0,0.1,0.4,4.5,7.8,0.579,1.3,1.9,0.69,3.5,6,9.5,1.8,0.8,1.6,2.2,4.8,10.5
244,Armon Johnson,PG,22,TOT,9,0,124,5.8,12.5,0.465,0.3,0.9,0.333,5.5,11.6,0.475,1.7,1.7,1,0.3,3.5,3.8,3.2,1.5,0,1.7,2.6,13.6
245,Carldell Johnson,PG,29,NOH,15,0,119,3.3,10.6,0.314,1.2,4.5,0.267,2.1,6.1,0.35,0.3,0.9,0.333,0.3,2.4,2.7,6.7,2.4,0,2.1,3.3,8.2
246,Chris Johnson,C,26,TOT,27,0,175,4.1,8.4,0.488,0,0,,4.1,8.4,0.488,3.1,3.9,0.789,3.1,5.1,8.2,0.4,1.2,1.9,3.1,6.8,11.3
247,Ivan Johnson,PF,27,ATL,56,0,934,5.4,10.6,0.513,0.1,0.2,0.333,5.4,10.4,0.517,2.8,3.9,0.72,2.5,6.2,8.7,1.2,1.7,0.7,2.7,4.5,13.7
248,JaJuan Johnson,PF,22,BOS,36,0,298,6.5,14.6,0.446,0,0,,6.5,14.6,0.446,0.7,1.1,0.667,2.4,4.6,7,0.7,0.6,1.7,1.7,3,13.8
249,James Johnson,SF,24,TOR,62,40,1561,5.4,11.9,0.45,0.4,1.4,0.317,4.9,10.6,0.467,1.9,2.7,0.704,1.7,5,6.7,2.8,1.6,1.9,2.3,4.1,13.1
250,Joe Johnson,SG,30,ATL,60,60,2127,7.2,15.8,0.454,2.1,5.4,0.388,5,10.3,0.489,2.7,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,2,1.3,19.1
251,Trey Johnson,SG,27,NOH,11,0,61,4.7,8.3,0.571,0,0,,4.7,8.3,0.571,3,3,1,1.8,5.3,7.1,2.4,0.6,0,3,5.9,12.4
252,Wesley Johnson,SF,24,MIN,65,64,1469,3.9,9.7,0.398,1.3,4.1,0.314,2.6,5.6,0.461,0.6,0.8,0.706,0.6,3.7,4.3,1.4,0.9,1.2,1.5,2.8,9.6
253,Dahntay Jones,SF,31,IND,65,3,1052,3.9,9.6,0.409,1.1,2.6,0.429,2.8,7,0.402,2.8,3.4,0.838,0.8,3.2,4,2.2,0.8,0.4,1.6,4.1,11.8
254,Dominique Jones,SG,23,DAL,33,1,268,3.9,9.8,0.397,0.1,1.1,0.125,3.8,8.7,0.431,3.9,5,0.784,1.2,4.7,5.9,5.6,1.3,0.7,3.8,3.8,11.8
255,James Jones,SG,31,MIA,51,10,666,3.1,8.1,0.38,2.5,6.2,0.404,0.6,1.9,0.306,1.4,1.6,0.833,0.3,2.3,2.6,1,0.9,0.5,0.5,2.4,10
256,Solomon Jones,C-PF,27,TOT,21,1,292,3,7.5,0.393,0,0,,3,7.5,0.393,2.3,2.8,0.826,3.9,3.2,7.2,1.1,1.1,1.4,2.2,5.3,8.3
257,DeAndre Jordan,C,23,LAC,66,66,1798,4.1,6.5,0.632,0,0,0,4.1,6.5,0.634,1.5,2.8,0.525,4,6.9,10.9,0.3,0.6,2.7,1.5,3.8,9.7
258,Jerome Jordan,C,25,NYK,21,0,108,5.7,11,0.515,0,0,,5.7,11,0.515,2.7,3.3,0.8,4.7,4.3,9,1.3,0.3,2,0.7,5,14
259,Cory Joseph,PG,20,SAS,29,1,266,3,9.5,0.314,0.4,2,0.2,2.6,7.4,0.345,1.5,2.3,0.647,0.7,2.7,3.4,4.6,0.9,0.4,1.6,2.2,7.8
260,Chris Kaman,C,29,NOH,47,33,1372,7,15.7,0.446,0,0,,7,15.7,0.446,2.2,2.8,0.785,2.3,7.2,9.6,2.7,0.7,2,3.4,2.8,16.2
261,Enes Kanter,C,19,UTA,66,0,874,4.8,9.7,0.496,0,0,0,4.8,9.7,0.498,2.9,4.3,0.667,4.4,7,11.5,0.3,0.7,0.9,2.2,3.6,12.5
262,Jason Kapono,SG,30,LAL,27,0,269,2.8,7.4,0.382,1.1,3.6,0.296,1.7,3.7,0.464,0.5,0.5,1,0.3,1.6,1.9,1.5,0.4,0,0.8,2.8,7.2
263,D.J. Kennedy,SF,22,CLE,2,0,59,3.1,7.3,0.417,1.2,2.4,0.5,1.8,4.9,0.375,0,1.2,0,0.6,3.7,4.3,1.8,1.2,0,1.8,4.3,7.3
264,Jason Kidd*,PG,38,DAL,48,48,1379,2.6,7.1,0.363,2.1,5.8,0.354,0.5,1.3,0.4,0.6,0.7,0.786,0.4,4.8,5.2,6.9,2.1,0.3,2.4,2.2,7.8
265,Linas Kleiza,SF,27,TOR,49,3,1057,5.6,14,0.402,2.1,6.1,0.346,3.5,7.9,0.446,2.8,3.4,0.81,1.4,5.3,6.8,1.6,0.8,0.1,2.2,4.1,16.1
266,Brandon Knight,PG,20,DET,66,60,2129,5.4,13,0.415,1.8,4.7,0.38,3.6,8.3,0.434,1.8,2.3,0.759,0.6,3,3.6,4.2,0.8,0.2,2.9,2.6,14.3
267,Kyle Korver,SG,30,CHI,65,7,1469,4.4,10.1,0.432,2.9,6.6,0.435,1.5,3.5,0.426,1.3,1.6,0.833,0.6,3.3,3.9,2.7,0.9,0.4,1.3,2.7,13
268,Kosta Koufos,C,22,DEN,48,24,792,5.2,8.7,0.599,0,0,,5.2,8.7,0.599,1.5,2.5,0.6,4.3,7.4,11.7,0.7,1.1,1.9,1.5,4.4,12
269,Carl Landry,PF,28,NOH,41,8,999,6.6,13,0.503,0,0.1,0,6.6,12.9,0.507,5.3,6.6,0.799,2.8,4.9,7.7,1.4,0.5,0.4,2.3,3.2,18.4
270,Ty Lawson,PG,24,DEN,61,61,2124,6.3,13,0.488,1.2,3.4,0.365,5.1,9.6,0.531,3,3.7,0.824,0.9,2.9,3.8,6.8,1.4,0.1,2.5,1.6,16.9
271,Courtney Lee,SG,26,HOU,58,26,1757,5.1,11.9,0.433,1.8,4.4,0.401,3.4,7.4,0.452,1.5,1.8,0.826,0.5,2.7,3.3,1.8,1.4,0.5,1.3,2.2,13.5
272,David Lee,PF,28,GSW,57,57,2121,7.9,15.6,0.503,0,0.1,0,7.9,15.6,0.506,3.7,4.8,0.782,2.9,6.3,9.3,2.7,0.9,0.4,2.5,3,19.5
273,Malcolm Lee,SG,21,MIN,19,0,243,3.4,8.7,0.39,0.3,1.5,0.2,3.1,7.3,0.429,2.1,2.5,0.824,1.3,2.5,3.9,4.6,1.2,0.6,2.5,3.3,9.2
274,Kawhi Leonard,SF,20,SAS,64,39,1534,4.7,9.5,0.493,1,2.6,0.376,3.7,6.9,0.536,1.6,2.1,0.773,2.4,5.2,7.7,1.6,2,0.6,1,2.1,11.9
275,Travis Leslie,SG,21,LAC,10,0,45,4,11.2,0.357,0,0,,4,11.2,0.357,3.2,7.2,0.444,4.8,2.4,7.2,4,1.6,1.6,1.6,3.2,11.2
276,Jon Leuer,PF,22,MIL,46,12,555,6.3,12.4,0.508,0.2,0.6,0.333,6.1,11.8,0.516,1.4,1.8,0.75,2.9,4.9,7.8,1.6,0.9,1.1,1.2,4.3,14.1
277,Rashard Lewis,SF,32,WAS,28,15,729,4.2,10.9,0.385,0.8,3.3,0.239,3.4,7.6,0.448,1.5,1.8,0.838,1.7,3.7,5.4,1.3,1.1,0.5,1.6,2.4,10.7
278,DeAndre Liggins,SF,23,ORL,17,0,115,3.8,7.8,0.48,0,1.3,0,3.8,6.6,0.571,2.8,5.9,0.474,1.9,2.8,4.7,1.6,1.9,0,3.1,1.9,10.3
279,Jeremy Lin,PG,23,NYK,35,25,940,6.5,14.7,0.446,0.9,2.9,0.32,5.6,11.8,0.477,5.6,7,0.798,0.7,3.4,4.1,8.3,2.1,0.3,4.8,3,19.6
280,Shaun Livingston,SG,26,MIL,58,27,1092,4.2,8.9,0.469,0.1,0.1,0.667,4.1,8.8,0.466,2,2.6,0.785,1.3,2.8,4.1,4,0.9,0.7,2.2,2.6,10.5
281,Brook Lopez,C,23,NJN,5,5,136,10.1,20.4,0.494,0,0,,10.1,20.4,0.494,5.3,8.5,0.625,2.1,2.6,4.8,1.6,0.3,1.1,1.6,2.1,25.4
282,Robin Lopez,C,23,PHO,64,0,895,5,10.8,0.461,0,0,,5,10.8,0.461,4,5.6,0.714,3.6,4.8,8.4,0.8,0.7,2.4,1.7,5.1,14
283,Kevin Love,PF,23,MIN,55,55,2145,8,17.8,0.448,1.8,4.7,0.372,6.2,13,0.475,6.4,7.7,0.824,3.8,8.5,12.3,1.9,0.8,0.5,2.1,2.6,24
284,Kyle Lowry,PG,25,HOU,47,38,1510,5,12.2,0.409,1.9,5,0.374,3.1,7.2,0.434,4.1,4.7,0.864,0.9,4.2,5.1,7.4,1.7,0.3,3.1,3.2,16
285,John Lucas III,PG,29,CHI,49,2,726,7.1,17.8,0.399,2.7,6.9,0.393,4.4,10.8,0.404,1.4,1.6,0.875,1.1,2.7,3.8,5.4,0.9,0,2.1,2.1,18.3
286,Shelvin Mack,PG,21,WAS,64,0,779,4.1,10.2,0.4,0.6,1.9,0.286,3.5,8.2,0.427,1.9,2.7,0.712,0.6,3.7,4.3,6.1,1.3,0.1,2.2,2.3,10.6
287,Vernon Macklin,C,25,DET,23,0,135,5.1,9.3,0.543,0,0,,5.1,9.3,0.543,2.1,3.7,0.571,3.7,5.3,9.1,1.3,1.1,1.1,0.8,2.4,12.3
288,Corey Maggette,SF,32,CHA,32,28,881,5.7,15.2,0.373,1,2.7,0.364,4.7,12.5,0.375,7.3,8.5,0.856,0.9,4.2,5.1,1.6,0.9,0,2.4,3.4,19.6
289,Jamaal Magloire,C,33,TOR,34,1,374,1.6,4.3,0.378,0,0,,1.6,4.3,0.378,0.7,2.6,0.259,2.4,8.5,10.9,0.6,0.4,1,2.1,6.4,3.9
290,Ian Mahinmi,C,25,DAL,61,12,1139,4.1,7.5,0.546,0,0,0,4.1,7.5,0.549,3,4.6,0.639,3.4,5.7,9.1,0.4,1.2,1,1.6,5.6,11.2
291,Shawn Marion,SF,33,DAL,63,63,1919,5.4,12.1,0.446,0.4,1.3,0.294,5,10.8,0.464,1.4,1.7,0.796,2.7,6,8.7,2.5,1.3,0.7,1.8,1.6,12.6
292,Cartier Martin,SF,27,WAS,17,2,391,5.4,12.3,0.44,2.7,6.9,0.387,2.8,5.4,0.508,1,1.7,0.579,1.1,4.2,5.3,0.9,1,0.2,1.2,3.2,14.5
293,Kenyon Martin,PF,34,LAC,42,0,940,3.7,8.4,0.441,0.1,0.5,0.231,3.6,7.9,0.454,0.8,2.1,0.37,1.9,5.1,6.9,0.7,1.7,1.6,1.2,3.9,8.3
294,Kevin Martin,SG,28,HOU,40,40,1264,6.3,15.3,0.413,2.2,6.4,0.347,4.1,8.9,0.462,4.6,5.1,0.894,0.4,2.6,3,3.1,0.8,0.1,2,2,19.4
295,Roger Mason,SG,31,WAS,52,0,697,5.3,13.3,0.399,3,8,0.383,2.3,5.4,0.423,1.1,1.4,0.778,0.4,3.2,3.6,2.4,0.7,0.3,1.7,1.7,14.8
296,Wesley Matthews,SG,25,POR,66,53,2228,5.1,12.3,0.412,2.1,5.4,0.383,3,6.9,0.434,2.4,2.8,0.86,0.9,2.7,3.6,1.8,1.6,0.2,1.2,2.4,14.6
297,Jason Maxiell,PF,28,DET,65,42,1466,4.5,9.4,0.478,0,0,0,4.5,9.4,0.48,1.4,2.6,0.547,3.1,5.1,8.2,1,0.8,1.2,1.7,3.7,10.4
298,Eric Maynor,PG,24,OKC,9,0,137,3.7,10.2,0.359,1.6,4.5,0.353,2.1,5.8,0.364,1.1,1.1,1,0.8,2.6,3.4,5.8,1.3,0,2.9,3.4,10
299,O.J. Mayo,SG,24,MEM,66,0,1771,6.1,15,0.408,2,5.6,0.364,4.1,9.4,0.434,2.7,3.5,0.773,0.6,3.7,4.3,3.4,1.4,0.5,2.5,2.8,16.9
300,Luc Mbah a Moute,PF,25,MIL,43,22,1009,4.7,9.3,0.51,0,0.1,0.25,4.7,9.2,0.514,2.4,3.7,0.641,2.7,5.4,8.1,1,1.4,0.8,1.4,3.3,11.9
301,JaVale McGee,C,24,TOT,61,45,1535,7.2,12.9,0.556,0,0,,7.2,12.9,0.556,1.8,3.9,0.461,3.8,7.4,11.2,0.7,0.8,3.1,2,3.9,16.2
302,Tracy McGrady*,SF,32,ATL,52,0,837,4.3,9.9,0.437,0.6,1.4,0.455,3.7,8.5,0.434,2.4,3.6,0.675,1,5.6,6.6,4.7,0.7,0.6,2.3,1.5,11.7
303,Dominic McGuire,PF,26,GSW,64,6,1127,3,6.7,0.448,0,0.1,0,3,6.6,0.456,1.2,1.7,0.736,2.3,5.5,7.9,3.5,1.4,1.1,1.8,3.3,7.3
304,Josh McRoberts,PF,24,LAL,50,6,718,2.8,5.9,0.475,0.2,0.4,0.429,2.7,5.6,0.477,1.2,1.8,0.639,3.1,5.5,8.6,2.6,0.8,0.9,1.6,3.7,6.9
305,Jodie Meeks,SG,24,PHI,66,50,1644,4.2,10.2,0.409,2.1,5.8,0.365,2.1,4.4,0.468,1.7,1.9,0.906,0.4,3.2,3.5,1.2,0.9,0.1,0.6,1.8,12.2
306,C.J. Miles,SG,24,UTA,56,14,1145,5.6,14.6,0.381,1.4,4.7,0.307,4.1,9.9,0.416,3.4,4.3,0.794,0.8,2.8,3.6,2.2,1.4,0.6,1.7,3.8,16
307,Darko Mili_i_,C,26,MIN,29,23,472,4.5,9.9,0.454,0,0,,4.5,9.9,0.454,1.2,2.8,0.432,2.7,4.7,7.4,1.3,0.7,1.9,2.4,4.5,10.2
308,Andre Miller,SG,35,DEN,66,7,1809,4.8,11,0.438,0.4,1.7,0.217,4.5,9.3,0.478,2.7,3.4,0.811,1.1,3.3,4.4,8.8,1.3,0.2,3.5,2.6,12.7
309,Brad Miller,C,35,MIN,15,1,146,2.2,6.7,0.333,1.7,3.7,0.467,0.5,3,0.167,2.5,3,0.833,1,3.7,4.7,5.9,1,0.5,3,2.5,8.6
310,Mike Miller,SG,31,MIA,39,2,752,4.4,10,0.435,2.5,5.6,0.453,1.8,4.4,0.413,0.1,0.2,0.4,1.1,5.1,6.1,2,0.7,0.3,1.4,2.8,11.3
311,Patty Mills,PG,23,SAS,16,3,261,8.7,17.9,0.485,3.3,7.7,0.429,5.4,10.2,0.527,2.1,2.1,1,0.6,3.3,3.9,5.4,1.4,0.1,3.6,1.9,22.8
312,Paul Millsap,PF,26,UTA,64,62,2100,7.3,14.8,0.495,0.1,0.5,0.226,7.2,14.2,0.505,3.5,4.4,0.792,3.1,6.6,9.7,2.6,2,0.9,1.9,3.8,18.2
313,Nazr Mohammed,C,34,OKC,63,1,692,4.1,8.8,0.467,0,0.1,0,4.1,8.7,0.47,0.7,1.2,0.565,3.1,5.8,8.8,0.7,1,1.9,1.4,5.3,8.9
314,Greg Monroe,C,21,DET,66,66,2082,7,13.5,0.521,0,0,0,7,13.5,0.522,3.5,4.7,0.739,4.1,6.9,11,2.6,1.4,0.8,2.8,3.1,17.6
315,Jamario Moon,SF,31,CHA,8,0,123,2,7,0.292,0.6,2.9,0.2,1.5,4.1,0.357,0.6,0.6,1,0.6,5.9,6.4,1.5,0.3,1.5,2.3,1.5,5.3
316,E'Twaun Moore,PG,22,BOS,38,0,331,4.7,12.3,0.381,1.8,4.9,0.378,2.8,7.4,0.382,0.8,0.8,1,0.4,3.2,3.6,3.7,1.2,0.3,2.3,3.6,12
317,Mikki Moore,C,36,GSW,7,0,118,2.7,6.1,0.45,0,0,,2.7,6.1,0.45,1.8,2.1,0.857,2.1,4.6,6.7,1.5,0.9,0.9,2.1,7.3,7.3
318,Darius Morris,PG,21,LAL,19,0,169,3.8,8.9,0.429,0.9,1.9,0.444,3,7,0.424,1.3,1.9,0.667,0.4,3,3.4,4.5,0.4,0,4,3.4,9.8
319,Marcus Morris,PF,22,HOU,17,0,126,4.6,15.4,0.296,0.6,4.9,0.118,4,10.6,0.378,1.7,2.3,0.75,1.4,3.1,4.6,0.9,0.6,0.6,1.1,3.4,11.4
320,Markieff Morris,PF,22,PHO,63,7,1227,5.1,12.8,0.399,1.3,3.6,0.347,3.8,9.2,0.42,2.2,3.1,0.717,2,6.2,8.2,1.9,1.2,1.2,2.1,5.3,13.7
321,Anthony Morrow,SG,26,NJN,62,18,1636,6,14.5,0.413,2.3,6.3,0.371,3.7,8.2,0.446,2.1,2.3,0.933,0.7,2.1,2.8,1.3,1,0.2,1.5,1.9,16.4
322,Timofey Mozgov,C,25,DEN,44,35,687,5.2,10,0.526,0,0,,5.2,10,0.526,2,3,0.684,2.8,6.6,9.4,1.2,0.8,2.2,2.8,4.5,12.5
323,Byron Mullens,C,22,CHA,65,25,1465,6.2,14.5,0.425,0.3,1.3,0.235,5.9,13.3,0.443,2.3,2.8,0.821,2.4,5.7,8,1.4,0.5,1.3,1.8,3.4,14.9
324,Troy Murphy,PF,31,LAL,59,0,956,2.9,6.4,0.45,1.1,2.5,0.418,1.8,3.9,0.471,0.2,0.3,0.667,1.5,5.7,7.2,1.9,0.6,0.6,1,3.7,7.1
325,Hamady N'Diaye,C,25,WAS,3,0,3,0,12,0,0,0,,0,12,0,0,0,,0,0,0,0,0,0,0,0,0
326,Eduardo Nájera,PF,35,CHA,22,0,270,3.2,8.5,0.375,1.1,3.9,0.276,2.1,4.7,0.457,0.3,0.5,0.5,1.5,5.2,6.7,1.6,2.5,0.5,0.9,5.3,7.7
327,Steve Nash*,PG,37,PHO,62,62,1961,5.4,10.2,0.532,1,2.6,0.39,4.4,7.6,0.58,2.3,2.6,0.894,0.5,2.9,3.4,12.2,0.7,0.1,4.2,1,14.2
328,Gary Neal,SG,27,SAS,56,7,1206,6.3,14.5,0.436,2.5,5.9,0.419,3.9,8.6,0.448,1.5,1.9,0.781,0.4,3.2,3.5,3.5,0.8,0.1,1.8,2.2,16.6
329,Jameer Nelson,PG,29,ORL,57,57,1706,5.5,12.8,0.427,1.8,4.9,0.377,3.6,7.9,0.459,1.5,1.9,0.807,0.6,3.2,3.8,6.9,0.8,0.1,2.8,2.7,14.3
330,Joakim Noah,C,26,CHI,64,64,1945,4.6,9.1,0.508,0,0,0,4.6,9.1,0.509,2.9,3.8,0.748,4.5,7.2,11.6,3,0.8,1.7,1.7,3,12.1
331,Andrés Nocioni,SF,32,PHI,11,1,56,3.2,12.9,0.25,0.6,3.9,0.167,2.6,9,0.286,3.9,7.1,0.545,0.6,8.4,9,0.6,0.6,0.6,3.2,2.6,10.9
332,Steve Novak,PF,28,NYK,54,0,1020,5.7,11.9,0.478,4.7,10,0.472,1,1.9,0.509,0.8,0.9,0.846,0.3,3.4,3.7,0.4,0.6,0.3,0.7,2.1,16.8
333,Dirk Nowitzki,PF,33,DAL,62,62,2079,8.2,17.9,0.457,1.4,3.7,0.368,6.8,14.2,0.481,5.5,6.1,0.896,0.8,6.4,7.2,2.4,0.7,0.5,2,2.2,23.2
334,Jermaine O'Neal,C,33,BOS,25,24,570,3.3,7.6,0.433,0,0,,3.3,7.6,0.433,1.3,2,0.677,2.3,6.2,8.5,0.6,0.5,2.7,1.3,5.1,7.9
335,Lamar Odom,SF,32,DAL,50,4,1027,4.3,12.2,0.352,1,3.9,0.252,3.3,8.3,0.399,2,3.4,0.592,1.3,6,7.3,2.9,0.7,0.6,1.8,3.4,11.6
336,Emeka Okafor,C,29,NOH,27,27,781,5.3,9.9,0.533,0,0,,5.3,9.9,0.533,1.8,3.4,0.514,3.2,6.6,9.8,1.1,0.7,1.2,1.7,3.4,12.3
337,Mehmet Okur,C,32,NJN,17,14,454,4.1,11,0.374,1.8,5.7,0.319,2.3,5.3,0.433,0.2,0.4,0.6,1.7,4.7,6.4,2.4,0.7,0.4,2,3.6,10.3
338,Daniel Orton,PF,21,ORL,16,2,187,3.3,5.8,0.567,0,0.2,0,3.3,5.6,0.586,2.1,4.8,0.44,3.7,3.9,7.5,1,1.5,1.7,1.3,5.8,8.7
339,Travis Outlaw,SF,27,SAC,39,5,500,4.3,12.6,0.343,1.2,4.3,0.267,3.2,8.3,0.383,2.2,3.3,0.674,1.4,3,4.4,1.2,1.4,1.5,1.4,2.4,12
340,Larry Owens,SF,29,NJN,7,0,75,1.9,5.3,0.364,1,2.4,0.4,1,2.9,0.333,1.4,1.9,0.75,1,5.3,6.2,1.9,0,0.5,1,4.8,6.2
341,Zaza Pachulia,C,27,ATL,58,44,1640,3.7,7.4,0.499,0,0,,3.7,7.4,0.499,2.6,3.5,0.741,3.4,6.7,10,1.7,1.2,0.6,1.8,3.8,10
342,Jannero Pargo,PG,32,ATL,50,0,671,5.6,13.6,0.415,2.8,7.4,0.384,2.8,6.2,0.452,1,1.1,0.95,0.5,3.4,3.9,5.2,1.1,0.1,2.6,3.4,15.1
343,Jeremy Pargo,PG,25,MEM,44,5,424,4.2,12.7,0.333,0.8,3.2,0.263,3.4,9.5,0.357,1.4,2.3,0.593,1,2.1,3.1,4.7,1.3,0,3.9,3.9,10.7
344,Anthony Parker,SF,36,CLE,51,51,1280,4,9.2,0.433,1.4,3.9,0.362,2.6,5.3,0.484,1,1.6,0.625,0.3,3.6,3.9,3.4,1.1,0.2,1.4,1.8,10.3
345,Tony Parker,PG,29,SAS,60,60,1923,8,16.7,0.48,0.3,1.1,0.23,7.7,15.5,0.498,4.2,5.3,0.799,0.4,2.8,3.2,8.7,1.1,0.1,2.9,1.4,20.5
346,Chandler Parsons,SF,23,HOU,63,57,1804,4.9,11,0.452,1.2,3.6,0.337,3.8,7.4,0.507,0.9,1.6,0.551,1.8,4.2,6,2.7,1.5,0.6,1.6,2.8,12
347,Patrick Patterson,PF,22,HOU,64,1,1483,5.5,12.4,0.44,0,0.1,0,5.5,12.3,0.443,1,1.4,0.702,2.7,4.2,6.9,1.3,0.7,0.9,1.2,2.7,11.9
348,Chris Paul,PG,26,LAC,60,60,2181,7,14.7,0.478,1.3,3.5,0.371,5.7,11.2,0.511,4.3,5,0.861,0.7,2.8,3.5,9,2.5,0.1,2,2.3,19.6
349,Sasha Pavlovi_,SF,28,BOS,45,7,527,3.4,8.7,0.391,1.2,4,0.293,2.3,4.8,0.471,0.2,0.5,0.375,0.3,4.6,4.9,1.2,1.4,1,1.4,3.7,8.2
350,Nikola Pekovi_,C,26,MIN,47,35,1264,7.3,12.9,0.564,0,0,,7.3,12.9,0.564,4,5.3,0.743,5.2,4.7,9.9,0.9,0.8,0.9,2.5,2.8,18.5
351,Kendrick Perkins,C,27,OKC,65,65,1744,2.6,5.4,0.489,0,0,,2.6,5.4,0.489,1.5,2.3,0.652,2.5,6.3,8.8,1.6,0.5,1.5,2.4,3.9,6.8
352,Johan Petro,C,26,NJN,59,10,920,4.3,10.2,0.419,0,0,1,4.2,10.1,0.417,1.2,1.4,0.838,2.7,6.1,8.8,1.8,0.8,0.9,1.5,4.8,9.8
353,Paul Pierce,SF,34,BOS,61,61,2075,6.8,15.4,0.443,1.7,4.7,0.366,5.1,10.7,0.476,5.1,6,0.852,0.6,4.9,5.5,4.8,1.2,0.5,3,2.6,20.5
354,Mickaël Piétrus,SG,29,BOS,42,6,921,4.1,10.6,0.385,2.4,7.1,0.335,1.7,3.4,0.489,0.8,1.2,0.645,0.7,4.4,5.1,1,0.8,0.4,1.3,3.2,11.3
355,Dexter Pittman,C,23,MIA,35,6,301,5.3,11.2,0.468,0,0,,5.3,11.2,0.468,2.2,3.3,0.643,3.2,5.3,8.5,1.1,1,1,2,8.7,12.7
356,Quincy Pondexter,SF,23,MEM,64,8,1002,3.9,8.6,0.452,0.8,2.6,0.301,3.1,6,0.518,1.2,1.9,0.623,2,2.6,4.5,1,1,0.2,1.1,3.2,9.7
357,A.J. Price,PG,25,IND,44,1,568,3.7,11,0.339,1.6,5.6,0.295,2.1,5.5,0.384,1.8,2.2,0.8,0.8,3,3.9,5.5,1.3,0.1,2,1.9,10.9
358,Ronnie Price,PG,28,PHO,36,8,517,3.4,9.1,0.377,0.9,3.1,0.295,2.5,6,0.419,1.4,1.7,0.8,1.3,2.6,3.9,4.7,2.4,0.2,3.2,5,9.1
359,Tayshaun Prince,SF,31,DET,63,63,2087,5.8,13.8,0.421,0.6,1.8,0.356,5.2,12,0.431,1.5,2,0.774,1.2,3.6,4.8,2.6,0.5,0.6,1.3,1.3,13.8
