Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
132,Ángel Delgado,C,24,LAC,2,0,15,2.4,12,0.2,0,0,,2.4,12,0.2,2.4,4.8,0.5,4.8,4.8,9.6,0,2.4,0,0,4.8,7.2
133,Matthew Dellavedova,PG,28,TOT,48,0,812,4.3,10.7,0.405,2,5.8,0.338,2.4,5,0.482,1.9,2.3,0.808,0.3,3.1,3.4,8,0.6,0.1,3,3.3,12.5
134,Luol Deng,SF,33,MIN,22,2,392,5.4,10.8,0.5,1.3,4,0.318,4.1,6.8,0.608,2.3,3.2,0.714,1.8,4.9,6.7,1.7,1.4,0.7,1.3,2.2,14.4
135,DeMar DeRozan,SG,29,SAS,77,77,2688,8.5,17.6,0.481,0.1,0.6,0.156,8.4,17,0.492,4.9,5.9,0.83,0.7,5.5,6.2,6.4,1.2,0.5,2.7,2.4,21.9
136,Marcus Derrickson,PF,22,GSW,11,0,67,8.6,17.7,0.485,5.4,10.7,0.5,3.2,7,0.462,2.1,2.7,0.8,4.3,2.7,7,0.5,0,0.5,1.6,4.8,24.7
137,Cheick Diallo,PF,22,NOP,64,1,896,6.8,10.9,0.62,0,0.2,0.25,6.7,10.7,0.625,2,2.7,0.746,3,10.3,13.3,1.3,1.2,1.3,2,4.5,15.5
138,Hamidou Diallo,SG,20,OKC,51,3,526,5.1,11.3,0.455,0.3,1.6,0.167,4.9,9.7,0.504,2.5,4,0.61,2.6,4,6.6,1.2,1.4,0.7,1.6,5.3,13
139,Gorgui Dieng,C,29,MIN,76,2,1031,6.6,13.2,0.501,0.7,2,0.339,5.9,11.2,0.53,3.1,3.7,0.83,2.8,8,10.9,2.5,1.7,1.4,2,4.7,16.9
140,Spencer Dinwiddie,PG,25,BRK,68,4,1914,6.9,15.6,0.442,2.3,7,0.335,4.6,8.6,0.528,5.4,6.7,0.806,0.5,2.6,3.1,5.8,0.8,0.3,2.9,3.5,21.5
141,Donte DiVincenzo,SG,22,MIL,27,0,411,4.4,10.9,0.403,1.9,7.3,0.265,2.5,3.6,0.683,0.8,1.1,0.75,1.4,4.3,5.7,2.7,1.1,0.5,1.7,3.3,11.5
142,Luka Don_i_,SG,19,DAL,72,72,2318,7.9,18.4,0.427,2.6,8,0.327,5.2,10.4,0.503,5.4,7.5,0.713,1.3,7.4,8.7,6.7,1.2,0.4,3.8,2.1,23.7
143,Tyler Dorsey,SG,22,TOT,48,11,698,5.5,13.6,0.405,2.3,6.8,0.333,3.2,6.8,0.477,2,3.1,0.623,1.4,4.4,5.8,2.9,0.7,0.1,1.4,2.7,15.3
144,Damyean Dotson,SG,24,NYK,73,40,2004,5.2,12.5,0.415,2.3,6.1,0.368,2.9,6.4,0.461,1.3,1.8,0.745,0.6,4.1,4.7,2.4,1,0.2,1.3,2.4,14
145,PJ Dozier,SG,22,BOS,6,0,51,5.6,14.8,0.381,1.4,5.6,0.25,4.2,9.2,0.462,0.7,1.4,0.5,4.2,7.8,12,3.5,1.4,0,0,1.4,13.4
146,Goran Dragi_,PG,32,MIA,36,22,991,6.5,15.7,0.413,2.1,6,0.348,4.4,9.8,0.454,2.9,3.7,0.782,0.7,3.3,4,6.3,1.1,0.2,2.6,2.9,17.9
147,Andre Drummond,C,25,DET,79,79,2647,7.6,14.3,0.533,0.1,0.5,0.132,7.6,13.8,0.548,3.3,5.6,0.59,5.8,11,16.8,1.5,1.8,1.9,2.4,3.7,18.6
148,Jared Dudley,PF,33,BRK,59,25,1220,3,7.1,0.423,1.6,4.5,0.351,1.4,2.6,0.545,0.9,1.4,0.696,1,3.6,4.6,2.4,1.1,0.5,1.3,3.9,8.5
149,Kris Dunn,PG,24,CHI,46,44,1389,5.6,13.1,0.425,0.9,2.5,0.354,4.7,10.6,0.441,1.4,1.8,0.797,0.5,4.4,4.8,7.2,1.8,0.5,2.7,4.3,13.5
150,Kevin Durant,SF,30,GSW,78,78,2702,9.6,18.4,0.521,1.8,5.2,0.353,7.8,13.3,0.587,6,6.7,0.885,0.4,6.2,6.6,6.1,0.8,1.1,3,2.1,27
151,Trevon Duval,PG,20,MIL,3,0,6,12,18,0.667,6,6,1,6,12,0.5,0,0,,0,6,6,12,0,0,0,0,30
152,Vince Edwards,SF,22,HOU,2,0,16,2.3,9,0.25,2.3,9,0.25,0,0,,0,0,,2.3,2.3,4.5,0,0,0,0,0,6.8
153,Henry Ellenson,PF,22,TOT,19,0,259,5.4,13.2,0.411,2.4,5.3,0.447,3.1,7.9,0.386,2.6,3.5,0.76,0.7,8.5,9.2,2.2,1,0.3,1.3,3.8,15.8
154,Wayne Ellington,SG,31,TOT,53,38,1297,5.1,12.7,0.403,3.8,10.3,0.371,1.3,2.4,0.541,1.1,1.4,0.796,0.4,2.6,3,2,1.5,0.2,1.1,2.6,15.1
155,Joel Embiid,C,24,PHI,64,64,2154,9.7,20,0.484,1.3,4.4,0.3,8.4,15.6,0.535,8.7,10.8,0.804,2.7,11.9,14.6,3.9,0.8,2,3.8,3.5,29.4
156,James Ennis,SF,28,TOT,58,27,1230,4,8.6,0.469,1.6,4.6,0.353,2.4,4,0.601,1.7,2.4,0.716,1.8,3.6,5.3,1.2,1.2,0.7,1,4.4,11.4
157,Drew Eubanks,PF,21,SAS,23,0,113,4.8,8.3,0.577,0,0,,4.8,8.3,0.577,3.5,4.1,0.846,1.9,8.9,10.8,2.2,0.6,1.6,2.5,3.5,13.1
158,Jacob Evans,SG,21,GSW,30,1,204,3.2,9.4,0.34,0.7,2.6,0.267,2.5,6.7,0.368,0,0.2,0,1.1,3.4,4.4,4.1,0.9,0.5,1.9,4.9,7.1
159,Jawun Evans,PG,22,TOT,8,0,65,1.7,7.8,0.214,0,1.7,0,1.7,6.1,0.273,0,0,,0.6,6.1,6.6,5.5,1.7,0,3.3,4.4,3.3
160,Tyreke Evans,SG,29,IND,69,18,1402,6.6,16.9,0.389,2,5.5,0.356,4.6,11.4,0.405,3,4.1,0.719,0.8,4.3,5.2,4.3,1.5,0.5,3,3,18.1
161,Dante Exum,PG,23,UTA,42,1,664,5.5,13.1,0.419,1,3.4,0.29,4.5,9.7,0.464,3.7,4.7,0.791,0.9,2.8,3.7,6,0.8,0.3,2.8,3.7,15.6
162,Kenneth Faried,C,29,TOT,37,13,728,7.7,13.1,0.589,0.4,1.2,0.32,7.3,11.9,0.617,3.2,4.9,0.646,4.8,7.6,12.4,1,0.8,1.1,1.6,4.1,19
163,Derrick Favors,C,27,UTA,76,70,1766,7.4,12.6,0.586,0.3,1.6,0.218,7.1,11,0.64,3.1,4.6,0.675,4.2,7.2,11.4,1.8,1.1,2.2,1.7,3.3,18.3
164,Cristiano Felício,C,26,CHI,60,0,746,4.6,8.6,0.531,0,0.2,0,4.6,8.4,0.543,2.4,3.5,0.685,3.8,6.7,10.5,1.8,0.5,0.3,1.6,3.3,11.6
165,Raymond Felton,PG,34,OKC,33,0,379,5.2,12.8,0.407,1.9,5.8,0.328,3.3,7,0.473,1.1,1.2,0.923,0.4,2.8,3.2,4.9,0.9,0.6,1.3,2.8,13.5
166,Terrance Ferguson,SG,20,OKC,74,74,1931,3.4,8,0.429,2,5.4,0.366,1.5,2.6,0.56,0.7,1,0.725,0.6,2,2.6,1.3,0.7,0.3,0.9,4.3,9.6
167,Yogi Ferrell,PG,25,SAC,71,3,1067,5.2,11.9,0.435,1.8,5,0.362,3.3,6.8,0.488,2,2.3,0.896,0.4,3.2,3.7,4.6,1.2,0.1,1.3,2.2,14.2
168,Dorian Finney-Smith,SF,25,DAL,81,26,1985,4.1,9.6,0.432,1.4,4.6,0.311,2.7,5,0.544,1.3,1.9,0.709,2.5,4.6,7.1,1.7,1.3,0.7,1.3,3.4,11
169,Bryn Forbes,SG,25,SAS,82,81,2293,5.7,12.4,0.456,2.8,6.5,0.426,2.9,5.9,0.489,1.1,1.2,0.885,0.3,3.5,3.8,2.7,0.7,0.1,1.3,2.5,15.2
170,Evan Fournier,SG,26,ORL,81,81,2553,6.6,15.1,0.438,2.2,6.3,0.34,4.4,8.7,0.509,1.9,2.4,0.806,0.5,3.1,3.6,4.2,1,0.2,2.2,3.2,17.3
171,De'Aaron Fox,PG,21,SAC,81,81,2546,7.1,15.6,0.458,1.2,3.3,0.371,5.9,12.3,0.482,4.3,5.9,0.727,0.6,3.7,4.3,8.3,1.9,0.6,3.2,2.9,19.8
172,Melvin Frazier,SG,22,ORL,10,0,44,5.7,17.2,0.333,0,4.9,0,5.7,12.3,0.467,0.8,3.3,0.25,2.5,1.6,4.1,0.8,0.8,0,0.8,4.9,12.3
173,Tim Frazier,PG,28,TOT,59,19,1120,3.7,8.4,0.444,1.2,3.2,0.366,2.5,5.1,0.494,1.3,1.7,0.759,1.3,4.1,5.4,8,1,0.2,2.4,3.6,10
174,Jimmer Fredette,SG,29,PHO,6,0,65,4.4,16.1,0.276,0,7.2,0,4.4,8.9,0.5,3.3,3.3,1,0.6,3.3,3.9,4.4,1.7,0,2.8,2.8,12.2
175,Channing Frye,C,35,CLE,36,6,341,4.5,12.4,0.368,3.4,8.3,0.405,1.2,4,0.289,1.2,1.5,0.786,0.4,5.1,5.5,2.1,0.6,0.5,1.4,4.6,13.6
176,Markelle Fultz,SG,20,PHI,19,15,427,5.5,13.1,0.419,0.3,1.2,0.286,5.1,11.9,0.433,1.8,3.1,0.568,2.2,3.7,5.9,5,1.4,0.4,2.1,4.4,13.1
177,Danilo Gallinari,SF,30,LAC,68,68,2059,7.2,15.5,0.463,2.8,6.5,0.433,4.3,9,0.484,6.4,7.1,0.904,0.9,6.3,7.3,3.1,0.9,0.4,1.7,2.3,23.5
178,Langston Galloway,SG,27,DET,80,4,1745,4.7,12.1,0.388,2.8,7.8,0.355,1.9,4.3,0.449,1.7,2,0.844,1,2.5,3.5,1.8,0.8,0.2,0.5,2.8,13.9
179,Billy Garrett,SG,24,NYK,4,0,63,6.3,15.4,0.407,0,4.6,0,6.3,10.9,0.579,2.3,2.3,1,0,1.7,1.7,4,0.6,0.6,1.1,1.7,14.9
180,Marc Gasol,C,34,TOT,79,72,2436,5.8,12.9,0.448,1.5,4,0.363,4.3,8.8,0.487,2.8,3.7,0.759,1.2,8.1,9.3,5.2,1.2,1.3,2.3,3.2,15.8
181,Pau Gasol,C,38,TOT,30,6,360,4.2,9.4,0.447,0.6,1.3,0.462,3.6,8.1,0.444,2.8,4,0.7,2.2,11.5,13.7,5.2,0.5,1.5,1.6,2.9,11.8
182,Rudy Gay,PF,32,SAS,69,51,1842,7.3,14.6,0.504,1.4,3.6,0.402,5.9,11,0.537,2.3,2.9,0.816,1.2,8,9.2,3.6,1.1,0.7,2.2,3.1,18.5
183,Paul George,SF,28,OKC,77,77,2841,9,20.5,0.438,3.7,9.6,0.386,5.3,10.9,0.484,5.7,6.8,0.839,1.3,6.6,8,4,2.2,0.4,2.6,2.7,27.4
184,Taj Gibson,PF,33,MIN,70,57,1686,6.5,11.5,0.566,0.2,0.7,0.324,6.3,10.7,0.583,2.9,3.8,0.757,3.7,6.1,9.8,1.8,1.1,0.8,1.6,4,16.1
185,Harry Giles,PF,20,SAC,58,0,820,7.7,15.3,0.503,0,0.3,0,7.7,15,0.512,2.5,4,0.637,2.9,6.8,9.7,3.7,1.4,1,3.2,6.6,17.9
186,Shai Gilgeous-Alexander,PG,20,LAC,82,73,2174,5.6,11.9,0.476,0.8,2.3,0.367,4.8,9.6,0.503,2.6,3.2,0.8,0.9,2.9,3.8,4.5,1.6,0.7,2.3,2.9,14.7
187,Rudy Gobert,C,26,UTA,81,80,2577,6.6,9.9,0.669,0,0,,6.6,9.9,0.669,4.6,7.3,0.636,4.3,10.2,14.5,2.2,0.9,2.6,1.8,3.2,17.9
188,Brandon Goodwin,PG,23,DEN,16,0,57,3.8,14.5,0.261,1.3,3.8,0.333,2.5,10.7,0.235,5.7,6.9,0.818,0.6,1.3,1.9,8.8,0,0,1.9,4.4,14.5
189,Aaron Gordon,PF,23,ORL,78,78,2633,6.4,14.3,0.449,1.7,4.7,0.349,4.8,9.6,0.499,2.5,3.5,0.731,1.8,6.1,7.8,4,0.8,0.8,2.2,2.4,17
190,Eric Gordon,SG,30,HOU,68,53,2158,6.4,15.6,0.409,3.6,10,0.36,2.8,5.6,0.497,2,2.5,0.783,0.3,2.2,2.5,2.2,0.7,0.5,1.5,2.4,18.4
191,Marcin Gortat,C,34,LAC,47,43,751,4.7,8.9,0.532,0,0,,4.7,8.9,0.532,1.7,2.3,0.729,3.2,9.3,12.5,3.1,0.3,1.2,2.4,4.4,11.2
192,Devonte' Graham,PG,23,CHO,46,3,676,3.9,11.5,0.343,1.8,6.4,0.281,2.1,5.1,0.421,1.9,2.4,0.761,0.5,2.8,3.4,6.4,1.2,0.1,1.6,2.6,11.6
193,Treveon Graham,SG,25,BRK,35,21,715,3.2,9.6,0.335,1.9,6.4,0.297,1.3,3.2,0.413,0.9,1.1,0.818,1.2,4.2,5.4,1.7,0.7,0.4,0.9,3.4,9.3
194,Jerami Grant,PF,24,OKC,80,77,2612,5.6,11.3,0.497,1.6,4,0.392,4.1,7.3,0.555,2.2,3,0.71,1.3,4.4,5.7,1.1,0.8,1.4,0.9,2.9,15
195,Jerian Grant,PG,26,ORL,60,1,939,3.5,8.4,0.418,1.5,4.2,0.364,2,4.2,0.473,1,1.5,0.65,0.7,3,3.8,6,1.7,0.2,2,3,9.6
196,Donte Grantham,SF,23,OKC,3,0,2,0,36,0,0,36,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0
197,Danny Green,SG,31,TOR,80,80,2216,4.8,10.2,0.465,3.2,7.1,0.455,1.5,3.2,0.487,0.6,0.7,0.841,1,4.2,5.1,2,1.2,0.9,1.2,2.8,13.3
198,Draymond Green,PF,28,GSW,66,66,2065,3.3,7.4,0.445,0.8,2.9,0.285,2.5,4.5,0.549,1.1,1.6,0.692,1,7.3,8.4,7.9,1.7,1.2,2.9,3.4,8.5
199,Gerald Green,SG,33,HOU,73,0,1473,5.6,14.1,0.4,3.8,10.8,0.354,1.8,3.3,0.547,1.4,1.7,0.838,0.7,3.7,4.4,1,0.8,0.7,1.3,3.1,16.5
200,JaMychal Green,PF,28,TOT,65,6,1371,6,12.5,0.483,1.9,4.6,0.403,4.2,7.9,0.53,2.1,2.7,0.792,2.7,8,10.7,1.3,1.2,0.9,2.3,5.1,16
201,Jeff Green,PF,32,WAS,77,44,2097,5.6,11.8,0.475,1.9,5.5,0.347,3.7,6.3,0.586,3.1,3.5,0.888,1,4.3,5.3,2.4,0.7,0.7,1.7,2.7,16.2
202,Blake Griffin,PF,29,DET,75,75,2622,8.5,18.4,0.462,2.6,7.2,0.362,5.9,11.2,0.525,5.7,7.6,0.753,1.4,6.4,7.8,5.5,0.7,0.4,3.5,2.7,25.3
203,Daniel Hamilton,SG,23,ATL,19,3,204,4.1,10.6,0.383,1.4,4.1,0.348,2.6,6.5,0.405,0.5,1.1,0.5,1.8,6.5,8.3,3.9,1.1,0.2,2.8,3.4,10.1
204,Dusty Hannahs,SG,25,MEM,2,0,26,4.2,16.6,0.25,0,6.9,0,4.2,9.7,0.429,2.8,2.8,1,0,1.4,1.4,6.9,1.4,0,1.4,1.4,11.1
205,Tim Hardaway Jr.,SG,26,TOT,65,63,2057,6.8,17.4,0.393,2.8,8.3,0.34,4,9,0.442,4.1,4.8,0.841,0.6,3.3,3.9,2.8,0.9,0.1,1.8,2.5,20.5
206,James Harden,PG,29,HOU,78,78,2867,10.6,24,0.442,4.7,12.9,0.368,5.8,11.1,0.528,9.5,10.8,0.879,0.8,5.7,6.5,7.4,2,0.7,4.9,3.1,35.4
207,Maurice Harkless,SF,25,POR,60,53,1415,4.8,9.9,0.487,0.8,3.1,0.275,4,6.8,0.582,1.2,1.9,0.671,2,4.9,6.8,1.9,1.7,1.3,1.1,4.1,11.7
208,Montrezl Harrell,C,25,LAC,82,5,2158,9.1,14.8,0.615,0.1,0.3,0.176,9.1,14.5,0.623,4.4,6.9,0.643,3.1,5.9,8.9,2.7,1.2,1.8,2.2,4.3,22.7
209,Devin Harris,PG,35,DAL,68,2,1071,4.4,11.7,0.38,2.1,6.7,0.31,2.4,4.9,0.476,3.4,4.5,0.761,0.4,3.4,3.8,4.1,1.2,0.5,1.9,4.5,14.4
210,Gary Harris,SG,24,DEN,57,48,1639,5.9,14,0.424,1.8,5.3,0.339,4.1,8.7,0.476,2.5,3.2,0.799,0.9,2.6,3.5,2.8,1.2,0.4,1.5,2.5,16.2
211,Joe Harris,SG,27,BRK,76,76,2293,5.9,11.7,0.5,2.9,6.1,0.474,3,5.7,0.528,1.7,2.1,0.827,0.8,3.8,4.6,2.8,0.6,0.3,1.9,2.9,16.3
212,Tobias Harris,PF,26,TOT,82,82,2847,7.7,15.9,0.487,2,5,0.397,5.8,10.9,0.528,3.4,3.9,0.866,0.9,7.3,8.2,2.9,0.6,0.5,1.9,2.3,20.8
213,Andrew Harrison,PG,24,TOT,17,0,187,3.1,10.2,0.302,1,4.8,0.2,2.1,5.4,0.393,3.3,3.5,0.944,1.2,2.7,3.9,4.6,0.8,0.4,2.3,6.5,10.4
214,Shaquille Harrison,SG,25,CHI,73,11,1430,4.6,10.7,0.432,0.6,2.2,0.27,4,8.5,0.475,2.1,3.1,0.667,0.8,4.8,5.6,3.5,2.2,0.8,1.5,3.1,11.9
215,Josh Hart,SG,23,LAL,67,22,1715,4,9.7,0.407,1.9,5.8,0.336,2,4,0.511,1.2,1.7,0.688,0.7,4.5,5.2,2,1.3,0.8,1.2,3.1,11
216,Isaiah Hartenstein,PF,20,HOU,28,0,221,3.3,6.7,0.488,0.3,1,0.333,2.9,5.7,0.514,1.8,2.3,0.786,3.4,4.2,7.7,2.4,1.1,2,2.1,9.1,8.6
217,Udonis Haslem,C,38,MIA,10,1,74,5.4,16.1,0.333,0,5.8,0,5.4,10.2,0.524,1.5,1.9,0.75,1.5,11.7,13.1,1,0,0,1.5,4.4,12.2
218,Gordon Hayward,PF,28,BOS,72,18,1863,5.7,12.3,0.466,1.5,4.5,0.333,4.2,7.8,0.542,3,3.6,0.834,1,5.2,6.2,4.7,1.2,0.4,2,2,15.9
219,John Henson,C,28,MIL,14,0,188,5.9,12.8,0.463,2.1,5.9,0.355,3.8,6.9,0.556,1.1,1.9,0.6,3.1,10.5,13.6,2.7,1.3,2.1,2.3,3.1,15.1
220,Juan Hernangómez,PF,23,DEN,70,25,1358,3.7,8.3,0.439,1.7,4.8,0.365,1.9,3.5,0.541,1.7,2.3,0.767,1.7,5.3,7,1.5,0.7,0.6,1,2.5,10.8
221,Willy Hernangómez,C,24,CHO,58,3,812,6.8,13.1,0.519,0.7,1.7,0.385,6.1,11.3,0.539,4.4,6.4,0.694,5.2,8.6,13.8,2.7,0.7,0.9,2.6,4.3,18.7
222,Mario Hezonja,SF,23,NYK,58,24,1206,5.7,13.9,0.412,1.3,4.5,0.276,4.4,9.3,0.478,2.6,3.4,0.763,0.8,6.3,7.1,2.6,1.7,0.2,2.6,3.3,15.3
223,Isaiah Hicks,PF,24,NYK,3,0,32,4.5,9,0.5,0,0,,4.5,9,0.5,4.5,5.6,0.8,2.3,5.6,7.9,2.3,1.1,3.4,1.1,5.6,13.5
224,Buddy Hield,SG,26,SAC,82,82,2615,8.6,18.7,0.458,3.8,9,0.427,4.7,9.8,0.487,2.4,2.7,0.886,1.5,4.2,5.7,2.8,0.8,0.5,2,2.8,23.3
225,Haywood Highsmith,SF,22,PHI,5,0,40,3.6,9,0.4,0.9,4.5,0.2,2.7,4.5,0.6,0,1.8,0,0,4.5,4.5,1.8,0.9,0,0.9,0.9,8.1
226,Nenê,C,36,HOU,42,2,546,4,7.6,0.517,0,0.2,0,4,7.5,0.531,2,3.1,0.66,2.2,5.9,8.1,1.7,1.2,1,0.7,5.7,10
227,George Hill,PG,32,TOT,60,13,1302,4.7,10.4,0.452,1.3,4.2,0.314,3.4,6.2,0.547,1.9,2.4,0.824,1.1,3,4.1,3.7,1.4,0.2,1.4,2.8,12.7
228,Solomon Hill,SF,27,NOP,44,15,878,2.8,7.3,0.382,1.3,4.1,0.317,1.5,3.2,0.468,0.9,1.3,0.719,1.4,4.1,5.5,2.3,0.9,0.4,1.3,3.3,7.8
229,Aaron Holiday,PG,22,IND,50,0,646,5.9,14.6,0.401,2.4,7.1,0.339,3.5,7.5,0.459,2.3,2.8,0.82,0.3,3.5,3.7,4.8,1.2,0.7,2.2,4,16.4
230,Jrue Holiday,SG,28,NOP,67,67,2402,8.2,17.4,0.472,1.8,5.4,0.325,6.4,11.9,0.539,3.1,4.1,0.768,1.1,3.9,5,7.8,1.6,0.8,3.1,2.2,21.3
231,Justin Holiday,SG,29,TOT,82,77,2607,4.1,10.7,0.386,2.2,6.4,0.348,1.9,4.3,0.442,1.3,1.5,0.896,0.6,3.8,4.5,2,1.7,0.5,1.4,2.3,11.8
232,John Holland,SF,30,CLE,1,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
233,Rondae Hollis-Jefferson,SF,24,BRK,59,21,1234,5.8,14.2,0.411,0.3,1.4,0.184,5.6,12.8,0.436,3.4,5.3,0.645,2.4,6.6,9,2.8,1.3,0.8,2,3.1,15.4
234,Richaun Holmes,C,25,PHO,70,4,1184,6.8,11.1,0.608,0,0,,6.8,11.1,0.608,3.9,5.3,0.731,3.5,6.6,10.1,1.8,1.3,2.4,1.6,5.9,17.4
235,Rodney Hood,SG,26,TOT,72,49,1893,5.6,12.8,0.435,1.6,4.5,0.356,4,8.3,0.478,2.6,2.9,0.884,0.5,2.5,3,2.4,1.1,0.2,1,2.8,15.3
236,Al Horford,C,32,BOS,68,68,1973,7.1,13.2,0.535,1.3,3.7,0.36,5.7,9.5,0.604,1.4,1.7,0.821,2.2,6.2,8.4,5.2,1.1,1.6,1.9,2.3,16.9
237,Danuel House,SF,25,HOU,39,13,979,4.3,9.3,0.468,2.7,6.5,0.416,1.6,2.7,0.595,2.1,2.6,0.789,0.9,4.2,5.1,1.5,0.8,0.4,1.3,2.9,13.5
238,Dwight Howard,C,33,WAS,9,9,230,6.7,10.8,0.623,0,0,,6.7,10.8,0.623,4.5,7.5,0.604,3.8,9.2,13,0.6,1.1,0.6,2.5,5.3,18
239,Kevin Huerter,SG,20,ATL,75,59,2048,4.8,11.5,0.419,2.4,6.2,0.385,2.4,5.3,0.457,0.7,1,0.732,1.1,3.3,4.3,3.8,1.1,0.4,1.9,2.7,12.8
240,Isaac Humphries,C,21,ATL,5,1,56,3.9,13.5,0.286,1.9,7.1,0.273,1.9,6.4,0.3,0,0,,2.6,4.5,7.1,0,0.6,0,0,4.5,9.6
241,R.J. Hunter,SG,25,BOS,1,0,26,8.3,18,0.462,5.5,13.8,0.4,2.8,4.2,0.667,1.4,2.8,0.5,1.4,2.8,4.2,4.2,1.4,0,0,4.2,23.5
242,Chandler Hutchison,SF,22,CHI,44,14,895,3.9,8.4,0.459,0.6,2,0.28,3.3,6.4,0.516,0.9,1.5,0.605,1.2,6.2,7.4,1.4,0.9,0.2,1,2.4,9.2
243,Serge Ibaka,C,29,TOR,74,51,2010,8.3,15.7,0.529,0.9,3,0.29,7.4,12.7,0.586,2.4,3.2,0.763,2.8,8,10.8,1.8,0.5,1.8,2,3.8,19.9
244,Andre Iguodala,SF,35,GSW,68,13,1578,3.4,6.9,0.5,1.1,3.3,0.333,2.3,3.6,0.652,0.9,1.5,0.582,1.1,4.7,5.7,4.9,1.4,1.2,1.2,2.2,8.9
245,Ersan _lyasova,PF,31,MIL,67,7,1231,4.9,11.1,0.438,1.7,4.7,0.363,3.2,6.5,0.493,1.8,2.2,0.824,2.7,6.1,8.8,1.5,0.9,0.6,1.4,5,13.2
246,Joe Ingles,PF,31,UTA,82,82,2568,5,11.2,0.448,2.6,6.8,0.391,2.4,4.5,0.533,1.2,1.7,0.707,0.5,4.1,4.6,6.6,1.4,0.3,2.7,2.5,13.9
247,Andre Ingram,SG,33,LAL,4,0,15,0,14.4,0,0,7.2,0,0,7.2,0,0,0,,2.4,2.4,4.8,0,2.4,0,2.4,0,0
248,Brandon Ingram,SF,21,LAL,52,52,1760,7.4,14.9,0.497,0.6,1.9,0.33,6.8,13,0.521,4,5.9,0.675,0.8,4.6,5.5,3.2,0.6,0.6,2.6,3,19.4
249,Kyrie Irving,PG,26,BOS,67,67,2214,9.8,20.2,0.487,2.8,7.1,0.401,7,13.1,0.533,3.5,4,0.873,1.2,4.3,5.4,7.5,1.7,0.6,2.8,2.7,26
250,Jonathan Isaac,PF,21,ORL,75,64,1996,4.7,11,0.429,1.6,4.8,0.323,3.2,6.2,0.51,2,2.4,0.815,1.8,5.6,7.4,1.4,1.1,1.8,1.4,2.6,13
251,Wesley Iwundu,SF,24,ORL,68,13,1233,3.3,8,0.412,0.8,2.3,0.367,2.5,5.7,0.431,2.5,3,0.816,1.1,4.3,5.4,2.1,0.8,0.6,1.3,3.6,9.9
252,Demetrius Jackson,PG,24,PHI,6,0,39,7.4,13.8,0.533,1.8,5.5,0.333,5.5,8.3,0.667,3.7,3.7,1,1.8,0.9,2.8,4.6,1.8,0,0.9,3.7,20.3
253,Frank Jackson,PG,20,NOP,61,16,1169,6,13.8,0.434,1.6,5.2,0.314,4.3,8.6,0.507,1.7,2.2,0.74,0.8,3.4,4.1,2.1,0.8,0.1,1.5,2.8,15.2
254,Jaren Jackson Jr.,PF,19,MEM,58,56,1515,7.1,14,0.506,1.2,3.4,0.359,5.9,10.6,0.553,3.6,4.7,0.766,1.7,4.7,6.5,1.5,1.2,1.9,2.3,5.2,19
255,Josh Jackson,SG,21,PHO,79,29,1988,6.3,15.2,0.413,1.3,4.1,0.324,5,11.2,0.445,2.6,3.9,0.671,1.2,5.1,6.3,3.3,1.3,1,3.1,3.8,16.5
256,Justin Jackson,SF,23,TOT,81,14,1614,4.8,10.8,0.447,1.9,5.5,0.355,2.9,5.4,0.542,1.4,1.8,0.785,1,3.7,4.7,2.1,0.7,0.3,0.6,2.2,13
257,Reggie Jackson,PG,28,DET,82,82,2289,6.9,16.5,0.421,2.7,7.4,0.369,4.2,9.1,0.464,3.2,3.7,0.864,0.7,2.7,3.4,5.4,0.9,0.1,2.3,3.3,19.8
258,LeBron James,SF,34,LAL,55,55,1937,10.4,20.4,0.51,2.1,6.1,0.339,8.3,14.3,0.582,5.2,7.8,0.665,1.1,7.6,8.6,8.4,1.3,0.6,3.7,1.7,28
259,Amile Jefferson,PF,25,ORL,12,0,68,5.3,8.5,0.625,0,0,,5.3,8.5,0.625,3.7,4.2,0.875,3.2,7.9,11.1,1.6,1.6,1.6,0.5,4.2,14.3
260,John Jenkins,SG,27,TOT,26,0,333,4.5,11.4,0.4,2.4,6.3,0.379,2.2,5.1,0.426,1.6,1.9,0.833,0.6,3.4,4,2.4,0,0.2,1,1.1,13.1
261,Jonas Jerebko,PF,31,GSW,73,6,1218,4.8,10.5,0.459,2,5.6,0.367,2.8,4.9,0.563,1.9,2.4,0.8,2.1,6.4,8.5,2.8,0.8,0.5,1.3,4,13.6
262,Alize Johnson,PF,22,IND,14,0,64,2.3,9,0.25,0.6,1.1,0.5,1.7,7.9,0.214,2.3,4.5,0.5,2.3,8.4,10.7,0.6,0.6,1.7,0,3.9,7.3
263,Amir Johnson,C,31,PHI,51,6,529,5.4,10.7,0.503,0.8,2.7,0.3,4.6,8,0.573,2.1,2.8,0.756,3.2,6.8,10,4.1,1.1,0.9,3.1,6.7,13.7
264,B.J. Johnson,SF,23,TOT,7,0,49,6.6,13.2,0.5,2.2,5.1,0.429,4.4,8.1,0.545,1.5,1.5,1,1.5,4.4,5.9,0,1.5,0,1.5,2.9,16.9
