Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
132,Spencer Dinwiddie,PG,26,BRK,64,49,1994,7.7,18.4,0.415,2.2,7.2,0.308,5.4,11.2,0.485,6.3,8.1,0.778,0.6,3.4,4,7.8,0.7,0.4,3.1,3.2,23.8
133,Donte DiVincenzo,SG,23,MIL,66,24,1520,5.5,12.1,0.455,2,5.9,0.336,3.5,6.2,0.567,1.5,2,0.733,1.6,6,7.5,3.6,2,0.5,2.1,2.7,14.4
134,Luka Don_i_,PG,20,DAL,61,61,2047,10.2,22.1,0.463,3,9.5,0.316,7.2,12.6,0.574,7.5,9.9,0.758,1.4,8.7,10.1,9.5,1.1,0.2,4.6,2.7,30.9
135,Luguentz Dort,SF,20,OKC,36,28,820,3.8,9.6,0.394,1.3,4.4,0.297,2.5,5.1,0.479,1.8,2.3,0.792,1.1,2.5,3.6,1.2,1.4,0.2,1,4.3,10.7
136,Damyean Dotson,SG,25,NYK,48,0,836,5.2,12.5,0.414,2.5,7,0.362,2.6,5.5,0.48,0.9,1.4,0.667,0.4,3.5,3.9,2.5,1,0.2,0.9,1.9,13.8
137,Sekou Doumbouya,PF,19,DET,38,19,754,4.4,11.3,0.39,1.3,4.7,0.286,3.1,6.6,0.464,1.5,2.2,0.674,1,4.7,5.6,0.9,1,0.4,1.7,3.8,11.6
138,PJ Dozier,SG,23,DEN,29,0,412,5.7,13.7,0.414,1.5,4.3,0.347,4.2,9.4,0.444,1.8,2.5,0.724,0.9,3.9,4.8,5.5,1.2,0.5,2.4,3.9,14.7
139,Goran Dragi_,PG,33,MIA,59,3,1663,6.9,15.7,0.441,2.7,7.3,0.367,4.2,8.4,0.505,4.1,5.3,0.776,0.6,3.4,4,6.5,0.9,0.2,3.1,2.7,20.6
140,Andre Drummond,C,26,TOT,57,56,1879,8,15,0.533,0.1,0.7,0.143,7.9,14.4,0.551,3.2,5.6,0.575,4.8,11.8,16.6,2.9,2.1,1.8,3.9,3.9,19.4
141,Jared Dudley,PF,34,LAL,45,1,364,2.4,5.9,0.4,1.8,4.2,0.429,0.6,1.8,0.333,0.2,0.2,1,0.6,4.5,5.1,2.8,1.5,0.3,0.8,4.1,6.7
142,Kris Dunn,PG,25,CHI,51,32,1269,4.3,9.7,0.444,0.8,3.2,0.259,3.5,6.5,0.535,1.1,1.5,0.741,0.7,4.6,5.3,4.9,2.9,0.5,1.9,4.5,10.6
143,Carsen Edwards,SG,21,BOS,37,0,351,4.3,13.1,0.328,2.5,7.8,0.316,1.8,5.3,0.346,1.3,1.9,0.684,0.6,4.2,4.8,2.5,1.2,0.4,1.5,3.5,12.4
144,Henry Ellenson,C,23,BRK,5,0,15,2.4,16.8,0.143,0,9.6,0,2.4,7.2,0.333,0,0,,4.8,9.6,14.4,2.4,0,0,0,2.4,4.8
145,Wayne Ellington,SG,32,NYK,36,1,558,3.9,11.2,0.351,3.2,9.2,0.35,0.7,2,0.355,0.7,0.8,0.846,0.3,3.9,4.2,2.8,0.8,0.3,1.2,2.6,11.8
146,Joel Embiid,C,25,PHI,51,51,1506,9.1,19.1,0.477,1.4,4.1,0.331,7.8,15,0.517,8.4,10.4,0.807,3.4,10.8,14.2,3.6,1.1,1.6,3.8,4.2,28
147,James Ennis,SF-SG,29,TOT,69,18,1265,4.6,10.2,0.446,1.6,4.8,0.325,3,5.4,0.553,2.2,2.8,0.806,2,5,7,1.8,1,0.6,1.7,3.9,12.9
148,Drew Eubanks,C,22,SAS,22,3,272,5.7,8.9,0.642,0.1,0.1,1,5.6,8.7,0.636,2.6,3.4,0.769,3.7,7.5,11.3,2,0.7,2.3,2.8,4.9,14.2
149,Jacob Evans,SG,22,TOT,29,1,418,3.9,11.5,0.336,1.1,3.4,0.333,2.8,8.2,0.337,2.2,2.5,0.862,0.8,2.8,3.5,2.7,0.9,1,2.2,3.5,11
150,Dante Exum,SG,24,TOT,35,1,485,4.2,8.8,0.471,1.1,3.2,0.349,3,5.6,0.539,2.4,3.2,0.744,0.9,4.1,5,3,1,0.6,2.3,2.8,11.8
151,Tacko Fall,C,24,BOS,7,0,33,12,15.3,0.786,0,0,,12,15.3,0.786,1.1,3.3,0.333,1.1,15.3,16.4,1.1,1.1,4.4,3.3,7.6,25.1
152,Derrick Favors,C,28,NOP,51,49,1243,6.1,9.8,0.617,0,0.2,0.143,6,9.6,0.627,1.2,2.1,0.563,4.7,9.8,14.5,2.3,0.9,1.3,1.6,3.1,13.3
153,Cristiano Felício,C,27,CHI,22,0,386,3.2,5,0.63,0,0.2,0,3.2,4.8,0.654,1.7,2.1,0.783,5.1,4.4,9.5,1.5,0.9,0.2,1.7,3.2,8
154,Terrance Ferguson,SF,21,OKC,56,38,1257,2.2,6.3,0.355,1.4,4.8,0.292,0.8,1.5,0.558,0.4,0.6,0.75,0.7,1.5,2.1,1.5,0.8,0.5,0.9,4.4,6.3
155,Bruno Fernando,C,21,ATL,56,13,713,5.2,10,0.518,0.3,1.9,0.135,4.9,8.2,0.605,1.5,2.6,0.569,3.4,6.6,10,2.5,0.9,0.9,2.1,5.4,12.1
156,Yogi Ferrell,PG,26,SAC,50,0,530,5.4,12.8,0.42,1.6,5.4,0.304,3.7,7.4,0.505,2.4,2.9,0.857,0.4,2.9,3.3,4.7,1.2,0.3,1.9,2.6,14.8
157,Dorian Finney-Smith,PF,26,DAL,71,68,2120,4.1,8.9,0.466,1.9,5.1,0.376,2.2,3.7,0.589,1.3,1.8,0.722,2.5,4.4,6.9,1.9,0.8,0.7,1.2,3,11.5
158,Bryn Forbes,SG,26,SAS,63,62,1579,5.5,13.2,0.417,3.4,8.7,0.388,2.1,4.6,0.47,1.7,2.1,0.833,0.3,2.6,2.9,2.5,0.8,0,1.3,2.6,16.1
159,Evan Fournier,SF,27,ORL,66,66,2076,7.5,16.1,0.467,3,7.5,0.399,4.5,8.6,0.527,3.1,3.8,0.818,0.3,2.7,3,3.6,1.2,0.3,2.2,2.8,21.2
160,De'Aaron Fox,PG,22,SAC,51,49,1634,8.6,18,0.48,1.2,4.1,0.292,7.4,13.9,0.535,5.3,7.5,0.705,0.8,3.5,4.3,7.7,1.6,0.6,3.5,3.2,23.7
161,Melvin Frazier,SG,23,ORL,19,0,126,4.3,9.7,0.441,2.3,4.6,0.5,2,5.1,0.389,0.6,1.1,0.5,0.6,2.3,2.9,0.9,2.6,0.6,1.4,3.1,11.4
162,Michael Frazier,SG,25,HOU,13,0,145,1.7,7.2,0.241,1,5.7,0.174,0.7,1.5,0.5,2.2,3.5,0.643,0.2,2.2,2.5,0.5,0.5,0,1.2,5.5,6.7
163,Tim Frazier,PG,29,DET,27,11,355,3.4,9.5,0.362,1,3,0.333,2.4,6.5,0.375,1.9,2.4,0.792,0.9,2.4,3.3,9.4,1.4,0.4,3.7,4.3,9.8
164,Markelle Fultz,PG,21,ORL,72,60,1996,6.5,13.9,0.465,0.6,2.4,0.267,5.8,11.5,0.507,2.1,2.9,0.73,0.7,3.6,4.3,6.7,1.6,0.2,2.7,2.6,15.7
165,Wenyen Gabriel,PF,22,TOT,30,1,235,3.2,7.4,0.438,0.9,3.1,0.3,2.3,4.3,0.536,2.3,3.4,0.682,3.2,4.7,8,1.2,1.7,1.1,2.5,6,9.7
166,Daniel Gafford,C,21,CHI,43,7,609,5.6,7.9,0.701,0,0,,5.6,7.9,0.701,1.9,3.5,0.533,3.1,3.2,6.3,1.2,0.8,3.3,1.7,5.8,13
167,Danilo Gallinari,PF,31,OKC,62,62,1834,7,16,0.438,3.5,8.6,0.405,3.5,7.4,0.476,5.2,5.8,0.893,0.7,5.7,6.3,2.3,0.8,0.1,1.5,1.5,22.8
168,Langston Galloway,SG,28,DET,66,6,1702,5,11.5,0.435,2.8,7,0.399,2.2,4.5,0.493,1.5,1.8,0.859,0.7,2.5,3.2,2.1,1,0.2,0.8,2,14.3
169,Darius Garland,SG,20,CLE,59,59,1824,5.5,13.8,0.401,2.1,5.8,0.355,3.5,8,0.434,1.2,1.4,0.875,0.5,1.7,2.2,4.5,0.8,0.1,3,1.8,14.4
170,Marc Gasol,C,35,TOR,44,43,1161,3.7,8.7,0.427,1.8,4.6,0.385,1.9,4.1,0.473,1.1,1.5,0.735,1,7.6,8.5,4.6,1.1,1.2,1.8,3.8,10.3
171,Rudy Gay,PF,33,SAS,67,5,1461,6.6,14.7,0.446,1.8,5.4,0.336,4.7,9.3,0.511,3,3.4,0.882,1.5,7.4,8.9,2.8,0.9,0.8,2.2,2.5,17.9
172,Paul George,SF,29,LAC,48,48,1419,8.7,19.8,0.439,4,9.7,0.412,4.7,10.2,0.464,4.8,5.5,0.876,0.6,6.3,6.9,4.7,1.7,0.5,3.2,2.9,26.2
173,Taj Gibson,C,34,NYK,62,56,1025,5.9,10,0.584,0.1,0.5,0.286,5.7,9.6,0.599,1.4,2,0.732,3.9,5.5,9.4,1.8,0.9,1.1,1.7,4.3,13.3
174,Harry Giles,C,21,SAC,46,17,667,7.5,13.5,0.554,0,0.1,0,7.5,13.4,0.558,2.1,2.6,0.776,2.3,7.8,10.1,3.2,1.2,1,2.4,6.4,17.1
175,Shai Gilgeous-Alexander,SG,21,OKC,70,70,2428,7.1,15,0.471,1.3,3.7,0.347,5.8,11.3,0.512,4.3,5.3,0.807,0.7,5.4,6.1,3.4,1.2,0.7,2,1.7,19.7
176,Rudy Gobert,C,27,UTA,68,68,2333,6,8.6,0.693,0,0,,6,8.6,0.693,3.9,6.2,0.63,3.5,10.6,14.1,1.6,0.8,2.1,2,3.3,15.8
177,Brandon Goodwin,PG,24,ATL,34,1,430,6.4,15.9,0.4,2.2,7.3,0.299,4.2,8.6,0.485,2.3,2.5,0.933,0.9,5.1,6,4.3,1,0.3,2.4,3.6,17.2
178,Aaron Gordon,PF,24,ORL,62,62,2017,6,13.7,0.437,1.3,4.2,0.308,4.7,9.5,0.494,2.7,4,0.674,1.9,6.6,8.5,4.1,0.9,0.7,1.8,2.2,16
179,Eric Gordon,SF,31,HOU,36,15,1016,6.1,16.4,0.369,3.4,10.7,0.317,2.7,5.7,0.469,2.9,3.8,0.766,0.3,2.2,2.5,1.9,0.8,0.5,1.5,2.5,18.4
180,Devonte' Graham,PG,24,CHO,63,53,2211,6,15.7,0.382,3.5,9.5,0.373,2.4,6.2,0.397,3.1,3.8,0.82,0.7,2.8,3.5,7.7,1,0.2,2.9,1.9,18.6
181,Treveon Graham,SF,26,TOT,55,20,929,3.4,9.4,0.36,1.3,4.7,0.275,2.1,4.7,0.443,1.4,2.2,0.643,2,3.8,5.8,1.7,0.9,0.2,1.1,4,9.4
182,Jerami Grant,PF,25,DEN,71,24,1892,5.8,12.1,0.478,1.9,4.8,0.389,3.9,7.3,0.537,2.8,3.7,0.75,1.1,3.6,4.7,1.7,1,1.1,1.2,2.9,16.2
183,Jerian Grant,SG,27,WAS,6,0,80,4.5,12.2,0.37,0.9,3.6,0.25,3.6,8.6,0.421,2.3,3.2,0.714,0.9,1.8,2.7,4.1,0.5,0.5,1.4,5,12.2
184,Josh Gray,PG,26,NOP,2,0,23,1.6,3.1,0.5,0,0,,1.6,3.1,0.5,0,0,,1.6,1.6,3.1,3.1,0,0,7.8,1.6,3.1
185,Danny Green,SG,32,LAL,68,68,1687,4.2,10.1,0.416,2.6,7,0.367,1.6,3.1,0.524,0.7,1,0.688,1.1,3.7,4.8,1.9,1.8,0.7,1.3,2.9,11.7
186,Draymond Green,PF,29,GSW,43,43,1222,3.6,9.3,0.389,1.1,3.8,0.279,2.6,5.5,0.465,1.9,2.4,0.759,0.7,7.2,7.8,7.8,1.7,1,2.9,3.2,10.2
187,JaMychal Green,PF,29,LAC,63,1,1307,4.2,9.7,0.429,2.5,6.6,0.387,1.6,3.1,0.518,1,1.3,0.75,2.1,8.6,10.7,1.3,0.8,0.7,1.5,4.8,11.8
188,Javonte Green,SG,26,BOS,48,2,468,4.8,9.7,0.5,0.7,2.5,0.273,4.2,7.2,0.581,2.2,3.2,0.667,1.8,5.3,7.2,2,1.8,0.6,1.8,3.3,12.5
189,Jeff Green,PF-C,33,TOT,48,4,960,6,12.9,0.462,2.3,6.9,0.339,3.6,6,0.602,2.7,3.4,0.802,0.9,4.1,5,1.9,1,0.7,1.6,3.3,17
190,Blake Griffin,PF,30,DET,18,18,512,6.2,17.6,0.352,1.9,7.8,0.243,4.3,9.8,0.439,5.3,6.9,0.776,1.2,4.7,5.9,4.1,0.5,0.5,2.8,1.9,19.6
191,Marko Guduric,SG,24,MEM,44,0,484,4.6,11.7,0.395,1.9,6.2,0.301,2.8,5.5,0.5,1.8,1.9,0.923,1,4.4,5.4,3.3,0.9,0.6,2.7,2.5,12.9
192,Kyle Guy,SG,22,SAC,3,0,10,7.2,18,0.4,0,10.8,0,7.2,7.2,1,0,0,,0,3.6,3.6,3.6,0,0,0,3.6,14.4
193,Rui Hachimura,PF,21,WAS,48,48,1444,6.3,13.6,0.466,0.6,2.2,0.287,5.7,11.4,0.5,2.9,3.5,0.829,1.9,5.4,7.3,2.2,0.9,0.2,1.3,2.6,16.2
194,Devon Hall,PG,24,OKC,11,0,81,2.7,13.3,0.2,1.8,7.6,0.235,0.9,5.8,0.154,1.8,3.6,0.5,0.9,2.2,3.1,5.8,1.8,0.4,2.2,2.7,8.9
195,Donta Hall,C-PF,22,TOT,9,0,133,4.1,6,0.682,0,0,,4.1,6,0.682,2.4,4.9,0.5,3.8,6.5,10.3,1.1,0.8,1.6,1.4,6.2,10.6
196,Dusty Hannahs,SG,26,MEM,2,0,13,11.1,24.9,0.444,5.5,8.3,0.667,5.5,16.6,0.333,5.5,5.5,1,0,2.8,2.8,0,0,0,0,2.8,33.2
197,Tim Hardaway Jr.,SG,27,DAL,71,58,2091,6.6,15.2,0.434,3.5,8.8,0.398,3.1,6.4,0.485,2.6,3.1,0.819,0.4,3.6,4,2.4,0.7,0.1,1.2,2.2,19.3
198,James Harden,SG,30,HOU,68,68,2483,9.7,22,0.444,4.3,12.2,0.355,5.4,9.7,0.556,10,11.6,0.865,1,5.5,6.5,7.4,1.8,0.9,4.5,3.3,33.9
199,Maurice Harkless,PF-SF,26,TOT,62,48,1427,3.6,7.1,0.502,0.9,2.5,0.347,2.7,4.7,0.584,1,1.7,0.591,1.4,4.7,6.1,1.7,1.5,0.8,1.3,3.7,9
200,Jared Harper,PG,22,PHO,3,0,8,4.5,18,0.25,0,9,0,4.5,9,0.5,0,0,,0,0,0,0,0,0,0,0,9
201,Montrezl Harrell,C,26,LAC,63,2,1749,9.7,16.7,0.58,0,0.4,0,9.7,16.3,0.593,4.8,7.2,0.658,3.4,5.8,9.2,2.2,0.8,1.5,2.2,3,24.1
202,Gary Harris,SG,25,DEN,56,55,1780,4.4,10.5,0.42,1.4,4.2,0.333,3,6.2,0.479,1.5,1.9,0.815,0.5,2.8,3.3,2.4,1.5,0.3,1.2,2.3,11.8
203,Joe Harris,SF,28,BRK,69,69,2123,6.5,13.3,0.486,2.9,6.9,0.424,3.5,6.4,0.553,1.1,1.5,0.719,1.1,4,5.1,2.4,0.7,0.3,1.8,2.7,16.9
204,Tobias Harris,PF,27,PHI,72,72,2469,8.1,17.1,0.471,1.9,5.2,0.367,6.2,11.9,0.517,2.5,3.1,0.806,1,6.2,7.2,3.3,0.8,0.6,1.5,2.4,20.6
205,Shaquille Harrison,SG,26,CHI,43,10,484,5.7,12.3,0.467,1.2,3.1,0.381,4.5,9.1,0.496,2.9,3.7,0.78,1.6,4.8,6.4,3.6,2.5,1.4,1.4,4.1,15.5
206,Josh Hart,SF,24,NOP,65,16,1755,4.6,10.9,0.423,2.5,7.3,0.342,2.1,3.7,0.584,1.7,2.4,0.739,1.3,7.5,8.7,2.2,1.3,0.5,1.5,3.3,13.5
207,Isaiah Hartenstein,C,21,HOU,23,2,266,6,9.1,0.657,0,0.7,0,6,8.4,0.71,2.6,3.8,0.679,3.9,8.3,12.2,2.4,1.2,1.6,2.2,5.5,14.5
208,Udonis Haslem,C,39,MIA,4,1,44,3.3,9,0.364,0.8,2.5,0.333,2.5,6.5,0.375,2.5,3.3,0.75,0.8,12.3,13.1,0.8,0,0,0.8,4.9,9.8
209,Jaxson Hayes,C,19,NOP,64,14,1080,5.8,8.6,0.672,0,0.1,0.25,5.8,8.5,0.678,4.1,6.3,0.647,3.2,5.4,8.6,1.9,0.9,1.8,1.8,5.4,15.7
210,Gordon Hayward,SF,29,BOS,52,52,1740,7.2,14.5,0.5,1.8,4.6,0.383,5.5,9.9,0.554,2.6,3,0.855,1.1,6.1,7.2,4.4,0.8,0.5,2,2,18.8
211,John Henson,C,29,TOT,40,8,600,5.7,10.3,0.556,0.5,2.2,0.222,5.2,8.1,0.644,1.4,2.8,0.5,2.8,7,9.7,3.2,1.4,2.5,2.2,4.7,13.3
212,Dewan Hernandez,C,23,TOR,6,0,28,6.4,18,0.357,1.3,2.6,0.5,5.1,15.4,0.333,3.9,6.4,0.6,6.4,11.6,18,3.9,1.3,0,3.9,7.7,18
213,Juan Hernangómez,PF,24,TOT,48,14,833,4.3,10.7,0.405,1.9,5.6,0.341,2.4,5.1,0.475,1.9,3.1,0.62,1.9,6.7,8.5,1.7,0.8,0.4,1.4,2.8,12.4
214,Willy Hernangómez,C,25,CHO,31,0,375,7.1,13.3,0.532,0.5,2.1,0.227,6.6,11.2,0.59,3.6,5.7,0.627,4.1,8.7,12.9,2.8,1,0.7,2.9,3.1,18.2
215,Tyler Herro,SG,20,MIA,55,8,1508,6.4,15.1,0.428,2.8,7.1,0.389,3.7,7.9,0.462,2.1,2.4,0.87,0.4,5,5.3,2.9,0.8,0.2,2.1,1.8,17.7
216,Kevin Hervey,PF,23,OKC,10,0,52,4.8,18.7,0.259,2.1,13.8,0.15,2.8,4.8,0.571,0,0,,0.7,7.6,8.3,3.5,0.7,0.7,0,2.8,11.8
217,Mario Hezonja,PF,24,POR,53,4,871,3.8,9,0.422,1,3.2,0.308,2.8,5.8,0.486,2,2.4,0.814,1.2,6.4,7.6,2.1,1.5,0.4,1.7,4.4,10.6
218,Buddy Hield,SG,27,SAC,72,44,2216,8.1,18.9,0.429,4.4,11.2,0.394,3.7,7.7,0.479,1.9,2.2,0.846,0.9,4.4,5.3,3.5,1.1,0.3,2.7,2.7,22.5
219,George Hill,PG,33,MIL,59,2,1271,5.5,10.6,0.516,2.3,5,0.46,3.2,5.7,0.565,2.4,2.9,0.842,1.4,3.6,5,5.1,1.3,0.1,1.6,2.4,15.7
220,Solomon Hill,PF,28,TOT,59,4,1088,3.6,9.2,0.396,2.1,5.7,0.368,1.6,3.5,0.439,1.3,1.8,0.741,1,4.5,5.5,3.4,1.4,0.4,1.7,2.8,10.7
221,Jaylen Hoard,PF,20,POR,13,0,103,5.2,11.2,0.469,0,1,0,5.2,10.1,0.517,2.8,4.5,0.615,4.9,6.3,11.2,1.4,1.7,0,1.4,4.2,13.3
222,Aaron Holiday,PG,23,IND,66,33,1617,5.2,12.5,0.414,1.9,4.9,0.394,3.3,7.6,0.427,1.6,1.9,0.851,0.5,3,3.5,5,1.2,0.4,2,2.7,14
223,Jrue Holiday,SG,29,NOP,61,61,2117,7.8,17.1,0.455,2.1,5.9,0.353,5.7,11.2,0.509,2.2,3.1,0.709,1.3,3.7,5,6.9,1.7,0.8,3.1,2.5,19.8
224,Justin Holiday,SF,30,IND,73,6,1826,4.1,9.6,0.428,2.6,6.5,0.405,1.5,3.1,0.477,1,1.3,0.791,0.6,4.1,4.7,1.8,1.7,0.9,0.9,2.7,11.9
225,Rondae Hollis-Jefferson,PF,25,TOR,60,6,1122,5,10.6,0.471,0.1,0.7,0.13,4.9,9.8,0.497,3.4,4.6,0.734,3.5,5.6,9.1,3.4,1.5,0.7,1.9,3.7,13.4
226,Richaun Holmes,C,26,SAC,44,38,1242,6.5,10,0.648,0,0,,6.5,10,0.648,2.7,3.4,0.788,3.7,6.7,10.4,1.2,1.2,1.6,1.5,4.9,15.6
227,Rodney Hood,SF,27,POR,21,21,619,5.1,10,0.506,2,4.1,0.493,3,5.9,0.515,1.2,1.6,0.778,0.6,3.6,4.2,1.9,1,0.2,1.1,2.7,13.4
228,Al Horford,C,33,PHI,67,61,2025,5.7,12.6,0.45,1.8,5,0.35,3.9,7.6,0.516,1.1,1.4,0.763,1.8,6.3,8.1,4.8,0.9,1.1,1.4,2.5,14.2
229,Talen Horton-Tucker,SG,19,LAL,6,1,81,6.2,13.3,0.467,1.8,5.8,0.308,4.4,7.6,0.588,0.9,1.8,0.5,0.9,2.2,3.1,2.7,3.6,0.4,2.7,4.4,15.1
230,Danuel House,SF,26,HOU,63,52,1913,4.3,10.1,0.427,2.4,6.7,0.363,1.9,3.5,0.549,1.4,1.7,0.811,1.1,4,5,1.6,1.3,0.6,1,2.5,12.5
231,Dwight Howard,C,34,LAL,69,2,1306,5.6,7.6,0.729,0.1,0.1,0.6,5.5,7.5,0.732,3,5.9,0.514,4.7,9.2,14,1.2,0.9,2.2,2.3,6.1,14.3
232,William Howard,PF,26,HOU,2,0,13,0,11.1,0,0,11.1,0,0,0,,0,0,,0,5.5,5.5,2.8,0,0,2.8,2.8,0
233,Kevin Huerter,SG,21,ATL,56,48,1760,5.2,12.5,0.413,2.6,6.8,0.38,2.6,5.6,0.453,1.1,1.3,0.828,0.7,3.9,4.7,4.4,1,0.6,1.8,2.8,14
234,De'Andre Hunter,SF,22,ATL,63,62,2018,5,12.2,0.41,1.9,5.4,0.355,3.1,6.8,0.454,2,2.6,0.764,0.8,4.3,5.1,2,0.8,0.3,1.8,3.2,13.9
235,Chandler Hutchison,SF,23,CHI,28,10,527,5.5,12,0.457,0.8,2.6,0.316,4.6,9.4,0.496,3.1,5.3,0.59,1.2,6.1,7.4,1.8,1.8,0.5,1.8,3.2,14.9
236,Serge Ibaka,C,30,TOR,55,27,1485,8.3,16.2,0.512,1.7,4.4,0.385,6.6,11.8,0.559,2.2,3,0.718,2.8,8.2,11,1.9,0.7,1.1,2.6,3.7,20.5
237,Andre Iguodala,SF,36,MIA,21,0,418,3.3,7.6,0.432,1.2,4,0.298,2.1,3.5,0.585,0.5,1.3,0.4,1.5,5.3,6.7,4.4,1.2,1.8,2.2,3,8.3
238,Ersan _lyasova,PF,32,MIL,63,8,986,5.3,11.4,0.466,1.8,5,0.365,3.5,6.4,0.545,2.6,3.2,0.828,2.3,8.8,11,1.8,0.9,0.6,1.2,3.5,15.1
239,Joe Ingles,PF,32,UTA,72,45,2137,4.1,9.3,0.445,2.4,5.9,0.399,1.8,3.4,0.525,1.2,1.6,0.787,0.5,4.2,4.7,6.3,1.1,0.2,2.4,2.6,11.9
240,Brandon Ingram,PF,22,NOP,62,62,2104,8.7,18.8,0.463,2.6,6.6,0.391,6.1,12.2,0.501,5.4,6.3,0.851,0.9,5.6,6.5,4.4,1,0.7,3.2,3.1,25.3
241,Kyrie Irving,PG,27,BRK,20,20,658,10.9,22.8,0.478,3.1,7.8,0.394,7.8,15,0.522,5.1,5.6,0.922,1.2,4.4,5.6,7,1.5,0.5,2.8,2.9,30
242,Jonathan Isaac,PF,22,ORL,34,32,980,5.7,12.2,0.47,1.2,3.5,0.34,4.6,8.7,0.521,2.2,2.8,0.779,2.1,6.4,8.5,1.8,1.9,2.9,1.8,3,14.8
243,Wesley Iwundu,SF,25,ORL,52,21,953,3.7,8.8,0.416,1.1,3.1,0.341,2.6,5.7,0.457,2.9,3.7,0.804,0.9,4,4.9,2.3,0.9,0.5,1,3,11.3
244,Frank Jackson,PG,21,NOP,59,2,797,6.1,15,0.405,2.1,6.5,0.326,3.9,8.4,0.465,2.5,3.4,0.747,1,2.8,3.7,2.8,0.8,0.2,2.2,3.5,16.8
245,Jaren Jackson Jr.,C,20,MEM,57,57,1622,7.8,16.7,0.469,3.2,8.2,0.394,4.6,8.5,0.54,3.1,4.1,0.747,1.2,4.6,5.8,1.7,0.9,2,2.2,5.1,22
246,Josh Jackson,SF,22,MEM,22,0,381,6.6,15,0.44,2.2,6.8,0.319,4.4,8.2,0.54,3.3,4.7,0.7,1,5.2,6.2,3.3,1.7,0.9,2.6,3.8,18.7
247,Justin Jackson,PF,24,DAL,65,3,1045,4.7,11.7,0.396,1.7,5.6,0.294,3,6.1,0.489,1.4,1.7,0.84,0.9,4.4,5.3,1.8,0.5,0.3,0.5,2.4,12.4
248,Reggie Jackson,SG-PG,29,TOT,31,16,743,6.5,15.8,0.411,2.8,7,0.393,3.7,8.8,0.425,2.2,2.6,0.833,0.8,3.6,4.5,6.1,0.6,0.2,2.5,2.9,17.9
249,Justin James,SF,23,SAC,36,0,232,5.4,13,0.417,1.4,4.5,0.31,4,8.5,0.473,1.6,3.3,0.476,0.9,4,5,2.8,0.9,1.4,1.2,2.6,13.8
250,LeBron James,PG,35,LAL,67,67,2316,10,20.3,0.493,2.3,6.6,0.348,7.7,13.6,0.564,4.1,5.9,0.693,1,7.1,8.2,10.6,1.2,0.6,4.1,1.8,26.4
251,Amile Jefferson,PF,26,ORL,18,0,74,2.4,6.8,0.357,0,0,,2.4,6.8,0.357,2.4,6.8,0.357,4.9,6.3,11.2,1.9,0.5,1.5,1.5,3.4,7.3
252,DaQuan Jeffries,SG,22,SAC,13,0,141,5.1,10.2,0.5,1.3,4.6,0.278,3.8,5.6,0.682,1.3,1.5,0.833,0.8,3.8,4.6,1.8,1,0.3,0.5,4.9,12.8
253,Ty Jerome,SG,22,PHO,31,0,328,4.2,12.4,0.336,1.5,5.5,0.28,2.6,6.9,0.381,1.3,1.8,0.75,0.8,4.3,5,4.8,1.6,0.3,2,3.2,11.2
254,Alize Johnson,PF,23,IND,17,1,118,3.7,8.8,0.414,0.9,2.4,0.375,2.7,6.4,0.429,2.1,3.1,0.7,4.9,9.8,14.6,2.1,0.9,0.6,2.1,3.7,10.4
255,B.J. Johnson,SF,24,ORL,10,0,83,3.9,13.9,0.281,1.3,3.9,0.333,2.6,10,0.261,3.9,4.3,0.9,1.3,5.2,6.5,1.3,1.3,0,2.6,1.3,13
256,Cameron Johnson,PF,23,PHO,57,9,1255,5,11.6,0.435,3,7.8,0.39,2,3.8,0.526,1.3,1.6,0.807,1.4,4,5.4,2,1,0.6,0.9,2.5,14.5
257,James Johnson,PF-C,32,TOT,32,1,619,6,12.5,0.479,1.9,5.3,0.363,4.1,7.2,0.565,1.8,2.8,0.646,1.5,5.4,6.9,4.3,1.5,1.9,2.8,4.7,15.7
258,Keldon Johnson,SF,20,SAS,17,1,301,6.3,10.6,0.596,1.6,2.6,0.591,4.8,8,0.597,4.2,5.3,0.795,1.2,5.6,6.8,1.8,1.7,0.2,1.6,3.3,18.4
259,Stanley Johnson,PF,23,TOR,25,0,150,5.3,14.2,0.373,1.7,5.8,0.292,3.6,8.4,0.429,2.2,3.8,0.563,1.7,7.2,8.9,4.8,1.4,1,3.6,3.8,14.4
260,Tyler Johnson,PG-SG,27,TOT,39,7,709,4.9,12.7,0.388,1.9,6,0.319,3,6.7,0.45,2.1,2.5,0.84,0.9,2.9,3.9,3.8,0.8,0.5,1.5,2.9,13.9
261,Nikola Joki_,C,24,DEN,73,73,2336,8.7,16.5,0.528,1.2,3.9,0.314,7.5,12.6,0.594,3.8,4.6,0.817,2.6,8.4,11,7.9,1.3,0.7,3.5,3.4,22.4
262,Damian Jones,C,24,ATL,55,27,887,4.9,7.2,0.68,0.1,0.4,0.222,4.8,6.9,0.704,2.5,3.4,0.738,3,5.4,8.4,1.4,1.1,1.6,1.1,6,12.4
